id,family
1552,SQUAD
1552,HSTR
1552,VSTR
1553,DSEXT
1554,D2B
1555,Q1B
1556,KD1
1557,BPM
1558,DBPM
1559,DRIFT
1560,DRIFT
1561,HTRIM
1562,VTRIM
1563,DRIFT
1564,U27
1565,source
1566,U27
1567,DRIFT
1568,HTRIM
1569,VTRIM
1570,DRIFT
1571,DRIFT
1572,DBPM
1573,BPM
1574,KD1
1575,Q1B
1576,D2B
1577,DSEXT
1578,S1B
1578,SQUAD
1578,HSTR
1578,VSTR
1579,DSEXT
1580,D3B
1581,Q2B
1582,D4B
1583,Q3B
1584,D5B
1585,DSEXT
1586,S2B
1586,HSTR
1586,VSTR
1587,DSEXT
1588,D6Ba
1589,BPM
1590,D6Bb
1591,BB
1592,D4A
1593,Q2AB
1594,D3Aa
1595,BPM
1596,D3Ab
1597,DSEXT
1598,S2A
1598,SQUAD
1598,HSTR
1598,VSTR
1599,DSEXT
1600,D2A
1601,Q1AB
1602,D1Aa
1603,BPM
1604,D1Ab
1605,DSEXT
1606,S1A
1606,HSTR
1606,VSTR
1607,DSEXT
1608,D1A
1609,Q1AB
1610,D2A
1611,DSEXT
1612,S2A
1612,SQUAD
1612,HSTR
1612,VSTR
1613,DSEXT
1614,D3A
1615,Q2AB
1616,D4Aa
1617,BPM
1618,D4Ab
1619,source
1620,BB
1621,D6B
1622,DSEXT
1623,S2B
1623,HSTR
1623,VSTR
1624,DSEXT
1625,D5B
1626,Q3B
1627,D4Ba
1628,BPM
1629,D4Bb
1630,Q2B
1631,D3B
1632,DSEXT
1633,S1B
1633,SQUAD
1633,HSTR
1633,VSTR
1634,DSEXT
1635,D2B
1636,Q1B
1637,KD1
1638,BPM
1639,DBPM
1640,DRIFT
1641,HTRIM
1642,VTRIM
1643,DRIFT
1644,DRIFT
1645,source
1646,DRIFT
1647,DRIFT
1648,HTRIM
1649,VTRIM
1650,DRIFT
1651,DBPM
1652,BPM
1653,KD1
1654,Q1B
1655,D2B
1656,DSEXT
1657,S1B
1657,SQUAD
1657,HSTR
1657,VSTR
1658,DSEXT
1659,D3B
1660,Q2B
1661,D4B
1662,Q3B
1663,D5B
1664,DSEXT
1665,S2B
1665,HSTR
1665,VSTR
1666,DSEXT
1667,D6Ba
1668,BPM
1669,D6Bb
1670,BB
1671,D4A
1672,Q2AB
1673,D3Aa
1674,BPM
1675,D3Ab
1676,DSEXT
1677,S2A
1677,SQUAD
1677,HSTR
1677,VSTR
1678,DSEXT
1679,D2A
1680,Q1AB
1681,D1Aa
1682,BPM
1683,D1Ab
1684,DSEXT
1685,S1A
1685,HSTR
1685,VSTR
1686,DSEXT
1687,D1A
1688,Q1AB
1689,D2A
1690,DSEXT
1691,S2A
1691,SQUAD
1691,HSTR
1691,VSTR
1692,DSEXT
1693,D3A
1694,Q2AB
1695,D4Aa
1696,BPM
1697,D4Ab
1698,BB
1699,D6B
1700,DSEXT
1701,S2B
1701,HSTR
1701,VSTR
1702,DSEXT
1703,D5B
1704,Q3B
1705,D4Ba
1706,BPM
1707,D4Bb
1708,Q2B
1709,D3B
1710,DSEXT
1711,S1B
1711,SQUAD
1711,HSTR
1711,VSTR
1712,DSEXT
1713,D2B
1714,Q1B
1715,KD1
1716,BPM
1717,DBPM
1718,DRIFT
1719,DRIFT
1720,DRIFT
1721,HCHICA
1722,DRIFT
1723,DRIFT
1724,DRIFT
1725,DRIFT
1726,HTRIM
1727,VTRIM
1728,DRIFT
1729,DRIFT
1730,MPW45
1731,source
1732,MPW45
1733,DRIFT
1734,DRIFT
1735,DRIFT
1736,HTRIM
1737,VTRIM
1738,DRIFT
1739,DRIFT
1740,DRIFT
1741,DRIFT
1742,HCHICA
1743,DRIFT
1744,DRIFT
1745,HTRIM
1746,VTRIM
1747,DRIFT
1748,source
1749,DRIFT
1750,HTRIM
1751,VTRIM
1752,Drift
1753,DRIFT
1754,DRIFT
1755,HCHICA
1756,DRIFT
1757,Drift
1758,DRIFT
1759,DBPM
1760,BPM
1761,D20_1
1762,D20_2
1763,Q1B
1764,D2B
1765,DSEXT
1766,S1C
1766,SQUAD
1766,HSTR
1766,VSTR
1767,DSEXT
1768,D3B
1769,Q2B
1770,D4B
1771,Q3B
1772,D5B
1773,DSEXT
1774,S2C
1774,HSTR
1774,VSTR
1775,DSEXT
1776,D6Ba
1777,BPM
1778,D6Bb
1779,BB
1780,D4A
1781,Q2AB
1782,D3Aa
1783,BPM
1784,D3Ab
1785,DSEXT
1786,S2A
1786,SQUAD
1786,HSTR
1786,VSTR
1787,DSEXT
1788,D2A
1789,Q1AB
1790,D1Aa
1791,BPM
1792,D1Ab
1793,DSEXT
1794,S1A
1794,HSTR
1794,VSTR
1795,DSEXT
1796,D1A
1797,Q1AD
1798,D2A
1799,DSEXT
1800,S2A
1800,SQUAD
1800,HSTR
1800,VSTR
1801,DSEXT
1802,D3A
1803,Q2AD
1804,D4Aa
1805,BPM
1806,D4Ab
1807,BB
1808,D6B
1809,DSEXT
1810,S2D
1810,HSTR
1810,VSTR
1811,DSEXT
1812,D5B
1813,Q3D
1814,D4Ba
1815,BPM
1816,D4Bb
1817,Q2D
1818,D3B
1819,DSEXT
1820,S1D
1820,SQUAD
1820,HSTR
1820,VSTR
1821,DSEXT
1822,D2B
1823,Q1D
1824,KD1
1825,BPM
1826,DBPM
1827,DRIFT
1828,HTRIM
1829,VTRIM
1830,DRIFT
1831,DRIFT
1832,source
1833,DRIFT
1834,DRIFT
1835,HTRIM
1836,VTRIM
1837,DRIFT
1838,DBPM
1839,BPM
1840,KD1
1841,Q1D
1842,D2B
1843,DSEXT
1844,S1D
1844,SQUAD
1844,HSTR
1844,VSTR
1845,DSEXT
1846,D3B
1847,Q2D
1848,D4B
1849,Q3D
1850,D5B
1851,DSEXT
1852,S2D
1852,HSTR
1852,VSTR
1853,DSEXT
1854,D6Ba
1855,BPM
1856,D6Bb
1857,BB
1858,D4A
1859,Q2AD
1860,D3Aa
1861,BPM
1862,D3Ab
1863,DSEXT
1864,S2A
1864,SQUAD
1864,HSTR
1864,VSTR
1865,DSEXT
1866,D2A
1867,Q1AD
1868,D1Aa
1869,BPM
1870,D1Ab
1871,DSEXT
1872,S1A
1872,HSTR
1872,VSTR
1873,DSEXT
1874,D1A
1875,Q1AB
1876,D2A
1877,DSEXT
1878,S2A
1878,SQUAD
1878,HSTR
1878,VSTR
1879,DSEXT
1880,D3A
1881,Q2AB
1882,D4Aa
1883,BPM
1884,D4Ab
1885,source
1886,BB
1887,D6B
1888,DSEXT
1889,S2C
1889,HSTR
1889,VSTR
1890,DSEXT
1891,D5B
1892,Q3B
1893,D4Ba
1894,BPM
1895,D4Bb
1896,Q2B
1897,D3B
1898,DSEXT
1899,S1C
1899,SQUAD
1899,HSTR
1899,VSTR
1900,DSEXT
1901,D2B
1902,Q1B
1903,KD1
1904,BPM
1905,DBPM
1906,DRIFT
1907,HTRIM
1908,VTRIM
1909,DRIFT
1910,DRIFT
1911,source
1912,DRIFT
1913,DRIFT
1914,HTRIM
1915,VTRIM
1916,DRIFT
1917,DBPM
1918,BPM
1919,KD1
1920,Q1B
1921,D2B
1922,DSEXT
1923,S1B
1923,SQUAD
1923,HSTR
1923,VSTR
1924,DSEXT
1925,D3B
1926,Q2B
1927,D4B
1928,Q3B
1929,D5B
1930,DSEXT
1931,S2B
1931,HSTR
1931,VSTR
1932,DSEXT
1933,D6Ba
1934,BPM
1935,D6Bb
1936,BB
1937,D4A
1938,Q2AB
1939,D3Aa
1940,BPM
1941,D3Ab
1942,DSEXT
1943,S2A
1943,SQUAD
1943,HSTR
1943,VSTR
1944,DSEXT
1945,D2A
1946,Q1AB
1947,D1Aa
1948,BPM
1949,D1Ab
1950,DSEXT
1951,S1A
1951,HSTR
1951,VSTR
1952,DSEXT
1953,D1A
1954,Q1AB
1955,D2A
1956,DSEXT
1957,S2A
1957,SQUAD
1957,HSTR
1957,VSTR
1958,DSEXT
1959,D3A
1960,Q2AB
1961,D4Aa
1962,BPM
1963,D4Ab
1964,source
1965,BB
1966,D6B
1967,DSEXT
1968,S2B
1968,HSTR
1968,VSTR
1969,DSEXT
1970,D5B
1971,Q3B
1972,D4Ba
1973,BPM
1974,D4Bb
1975,Q2B
1976,D3B
1977,DSEXT
1978,S1B
1978,SQUAD
1978,HSTR
1978,VSTR
1979,DSEXT
1980,D2B
1981,Q1B
1982,KD1
1983,BPM
1984,DBPM
1985,DRIFT
1986,HTRIM
1987,VTRIM
1988,DRIFT
1989,DRIFT
1990,source
1991,DRIFT
1992,DRIFT
1993,HTRIM
1994,VTRIM
1995,DRIFT
1996,DBPM
1997,BPM
1998,KD1
1999,Q1B
2000,D2B
2001,DSEXT
2002,S1B
2002,SQUAD
2002,HSTR
2002,VSTR
2003,DSEXT
2004,D3B
2005,Q2B
2006,D4B
2007,Q3B
2008,D5B
2009,DSEXT
2010,S2B
2010,HSTR
2010,VSTR
2011,DSEXT
2012,D6Ba
2013,BPM
2014,D6Bb
2015,BB
2016,D4A
2017,Q2AB
2018,D3Aa
2019,BPM
2020,D3Ab
2021,DSEXT
2022,S2A
2022,SQUAD
2022,HSTR
2022,VSTR
2023,DSEXT
2024,D2A
2025,Q1AB
2026,D1Aa
2027,BPM
2028,D1Ab
2029,DSEXT
2030,S1A
2030,HSTR
2030,VSTR
2031,DSEXT
2032,D1A
2033,Q1AB
2034,D2A
2035,DSEXT
2036,S2A
2036,SQUAD
2036,HSTR
2036,VSTR
2037,DSEXT
2038,D3A
2039,Q2AB
2040,D4Aa
2041,BPM
2042,D4Ab
2043,source
2044,BB
2045,D6B
2046,DSEXT
2047,S2B
2047,HSTR
2047,VSTR
2048,DSEXT
2049,D5B
2050,Q3B
2051,D4Ba
2052,BPM
2053,D4Bb
2054,Q2B
2055,D3B
2056,DSEXT
2057,S1B
2057,SQUAD
2057,HSTR
2057,VSTR
2058,DSEXT
2059,D2B
2060,Q1B
2061,KD1
2062,BPM
2063,DBPM
2064,DRIFT
2065,HTRIM
2066,VTRIM
2067,DRIFT
2068,DRIFT
2069,source
2070,DRIFT
2071,DRIFT
2072,HTRIM
2073,VTRIM
2074,DRIFT
2075,DBPM
2076,BPM
2077,KD1
2078,Q1B
2079,D2B
2080,DSEXT
2081,S1C
2081,SQUAD
2081,HSTR
2081,VSTR
2082,DSEXT
2083,D3B
2084,Q2B
2085,D4B
2086,Q3B
2087,D5B
2088,DSEXT
2089,S2C
2089,HSTR
2089,VSTR
2090,DSEXT
2091,D6Ba
2092,BPM
2093,D6Bb
2094,BB
2095,D4A
2096,Q2AB
2097,D3Aa
2098,BPM
2099,D3Ab
2100,DSEXT
2101,S2A
2101,SQUAD
2101,HSTR
2101,VSTR
2102,DSEXT
2103,D2A
2104,Q1AB
2105,D1Aa
2106,BPM
2107,D1Ab
2108,DSEXT
2109,S1A
2109,HSTR
2109,VSTR
2110,DSEXT
2111,D1A
2112,Q1AD
2113,D2A
2114,DSEXT
2115,S2A
2115,SQUAD
2115,HSTR
2115,VSTR
2116,DSEXT
2117,D3A
2118,Q2AD
2119,D4Aa
2120,BPM
2121,D4Ab
2122,source
2123,BB
2124,D6B
2125,DSEXT
2126,S2D
2126,HSTR
2126,VSTR
2127,DSEXT
2128,D5B
2129,Q3D
2130,D4Ba
2131,BPM
2132,D4Bb
2133,Q2D
2134,D3B
2135,DSEXT
2136,S1D
2136,SQUAD
2136,HSTR
2136,VSTR
2137,DSEXT
2138,D2B
2139,Q1D
2140,KD1
2141,BPM
2142,D1D2
2143,DCCT
