id,family
1542,HSTR
1542,VSTR
1543,DSEXT
1544,D2B
1545,Q1B
1546,KD1
1547,BPM
1548,DBPM
1549,DRIFT
1550,DRIFT
1551,HTRIM
1552,VTRIM
1553,DRIFT
1554,U27
1555,source
1556,U27
1557,DRIFT
1558,HTRIM
1559,VTRIM
1560,DRIFT
1561,DRIFT
1562,DBPM
1563,BPM
1564,KD1
1565,Q1B
1566,D2B
1567,DSEXT
1568,S1B
1568,SQUAD
1568,HSTR
1568,VSTR
1569,DSEXT
1570,D3B
1571,Q2B
1572,D4B
1573,Q3B
1574,D5B
1575,DSEXT
1576,S2B
1576,HSTR
1576,VSTR
1577,DSEXT
1578,D6Ba
1579,BPM
1580,D6Bb
1581,BB
1582,D4A
1583,Q2AB
1584,D3Aa
1585,BPM
1586,D3Ab
1587,DSEXT
1588,S2A
1588,SQUAD
1588,HSTR
1588,VSTR
1589,DSEXT
1590,D2A
1591,Q1AB
1592,D1Aa
1593,BPM
1594,D1Ab
1595,DSEXT
1596,S1A
1596,HSTR
1596,VSTR
1597,DSEXT
1598,D1A
1599,Q1AB
1600,D2A
1601,DSEXT
1602,S2A
1602,SQUAD
1602,HSTR
1602,VSTR
1603,DSEXT
1604,D3A
1605,Q2AB
1606,D4Aa
1607,BPM
1608,D4Ab
1609,source
1610,BB
1611,D6B
1612,DSEXT
1613,S2B
1613,HSTR
1613,VSTR
1614,DSEXT
1615,D5B
1616,Q3B
1617,D4Ba
1618,BPM
1619,D4Bb
1620,Q2B
1621,D3B
1622,DSEXT
1623,S1B
1623,SQUAD
1623,HSTR
1623,VSTR
1624,DSEXT
1625,D2B
1626,Q1B
1627,KD1
1628,BPM
1629,DBPM
1630,DRIFT
1631,HTRIM
1632,VTRIM
1633,DRIFT
1634,DRIFT
1635,source
1636,DRIFT
1637,DRIFT
1638,HTRIM
1639,VTRIM
1640,DRIFT
1641,DBPM
1642,BPM
1643,KD1
1644,Q1B
1645,D2B
1646,DSEXT
1647,S1B
1647,SQUAD
1647,HSTR
1647,VSTR
1648,DSEXT
1649,D3B
1650,Q2B
1651,D4B
1652,Q3B
1653,D5B
1654,DSEXT
1655,S2B
1655,HSTR
1655,VSTR
1656,DSEXT
1657,D6Ba
1658,BPM
1659,D6Bb
1660,BB
1661,D4A
1662,Q2AB
1663,D3Aa
1664,BPM
1665,D3Ab
1666,DSEXT
1667,S2A
1667,SQUAD
1667,HSTR
1667,VSTR
1668,DSEXT
1669,D2A
1670,Q1AB
1671,D1Aa
1672,BPM
1673,D1Ab
1674,DSEXT
1675,S1A
1675,HSTR
1675,VSTR
1676,DSEXT
1677,D1A
1678,Q1AB
1679,D2A
1680,DSEXT
1681,S2A
1681,SQUAD
1681,HSTR
1681,VSTR
1682,DSEXT
1683,D3A
1684,Q2AB
1685,D4Aa
1686,BPM
1687,D4Ab
1688,BB
1689,D6B
1690,DSEXT
1691,S2B
1691,HSTR
1691,VSTR
1692,DSEXT
1693,D5B
1694,Q3B
1695,D4Ba
1696,BPM
1697,D4Bb
1698,Q2B
1699,D3B
1700,DSEXT
1701,S1B
1701,SQUAD
1701,HSTR
1701,VSTR
1702,DSEXT
1703,D2B
1704,Q1B
1705,KD1
1706,BPM
1707,DBPM
1708,DRIFT
1709,DRIFT
1710,DRIFT
1711,HCHICA
1712,DRIFT
1713,DRIFT
1714,DRIFT
1715,DRIFT
1716,HTRIM
1717,VTRIM
1718,DRIFT
1719,DRIFT
1720,MPW45
1721,source
1722,MPW45
1723,DRIFT
1724,DRIFT
1725,DRIFT
1726,HTRIM
1727,VTRIM
1728,DRIFT
1729,DRIFT
1730,DRIFT
1731,DRIFT
1732,HCHICA
1733,DRIFT
1734,DRIFT
1735,HTRIM
1736,VTRIM
1737,DRIFT
1738,source
1739,DRIFT
1740,HTRIM
1741,VTRIM
1742,Drift
1743,DRIFT
1744,DRIFT
1745,HCHICA
1746,DRIFT
1747,Drift
1748,DRIFT
1749,DBPM
1750,BPM
1751,D20_1
1752,D20_2
1753,Q1B
1754,D2B
1755,DSEXT
1756,S1C
1756,SQUAD
1756,HSTR
1756,VSTR
1757,DSEXT
1758,D3B
1759,Q2B
1760,D4B
1761,Q3B
1762,D5B
1763,DSEXT
1764,S2C
1764,HSTR
1764,VSTR
1765,DSEXT
1766,D6Ba
1767,BPM
1768,D6Bb
1769,BB
1770,D4A
1771,Q2AB
1772,D3Aa
1773,BPM
1774,D3Ab
1775,DSEXT
1776,S2A
1776,SQUAD
1776,HSTR
1776,VSTR
1777,DSEXT
1778,D2A
1779,Q1AB
1780,D1Aa
1781,BPM
1782,D1Ab
1783,DSEXT
1784,S1A
1784,HSTR
1784,VSTR
1785,DSEXT
1786,D1A
1787,Q1AD
1788,D2A
1789,DSEXT
1790,S2A
1790,SQUAD
1790,HSTR
1790,VSTR
1791,DSEXT
1792,D3A
1793,Q2AD
1794,D4Aa
1795,BPM
1796,D4Ab
1797,BB
1798,D6B
1799,DSEXT
1800,S2D
1800,HSTR
1800,VSTR
1801,DSEXT
1802,D5B
1803,Q3D
1804,D4Ba
1805,BPM
1806,D4Bb
1807,Q2D
1808,D3B
1809,DSEXT
1810,S1D
1810,SQUAD
1810,HSTR
1810,VSTR
1811,DSEXT
1812,D2B
1813,Q1D
1814,KD1
1815,BPM
1816,DBPM
1817,DRIFT
1818,HTRIM
1819,VTRIM
1820,DRIFT
1821,DRIFT
1822,source
1823,DRIFT
1824,DRIFT
1825,HTRIM
1826,VTRIM
1827,DRIFT
1828,DBPM
1829,BPM
1830,KD1
1831,Q1D
1832,D2B
1833,DSEXT
1834,S1D
1834,SQUAD
1834,HSTR
1834,VSTR
1835,DSEXT
1836,D3B
1837,Q2D
1838,D4B
1839,Q3D
1840,D5B
1841,DSEXT
1842,S2D
1842,HSTR
1842,VSTR
1843,DSEXT
1844,D6Ba
1845,BPM
1846,D6Bb
1847,BB
1848,D4A
1849,Q2AD
1850,D3Aa
1851,BPM
1852,D3Ab
1853,DSEXT
1854,S2A
1854,SQUAD
1854,HSTR
1854,VSTR
1855,DSEXT
1856,D2A
1857,Q1AD
1858,D1Aa
1859,BPM
1860,D1Ab
1861,DSEXT
1862,S1A
1862,HSTR
1862,VSTR
1863,DSEXT
1864,D1A
1865,Q1AB
1866,D2A
1867,DSEXT
1868,S2A
1868,SQUAD
1868,HSTR
1868,VSTR
1869,DSEXT
1870,D3A
1871,Q2AB
1872,D4Aa
1873,BPM
1874,D4Ab
1875,source
1876,BB
1877,D6B
1878,DSEXT
1879,S2C
1879,HSTR
1879,VSTR
1880,DSEXT
1881,D5B
1882,Q3B
1883,D4Ba
1884,BPM
1885,D4Bb
1886,Q2B
1887,D3B
1888,DSEXT
1889,S1C
1889,SQUAD
1889,HSTR
1889,VSTR
1890,DSEXT
1891,D2B
1892,Q1B
1893,KD1
1894,BPM
1895,DBPM
1896,DRIFT
1897,HTRIM
1898,VTRIM
1899,DRIFT
1900,DRIFT
1901,source
1902,DRIFT
1903,DRIFT
1904,HTRIM
1905,VTRIM
1906,DRIFT
1907,DBPM
1908,BPM
1909,KD1
1910,Q1B
1911,D2B
1912,DSEXT
1913,S1B
1913,SQUAD
1913,HSTR
1913,VSTR
1914,DSEXT
1915,D3B
1916,Q2B
1917,D4B
1918,Q3B
1919,D5B
1920,DSEXT
1921,S2B
1921,HSTR
1921,VSTR
1922,DSEXT
1923,D6Ba
1924,BPM
1925,D6Bb
1926,BB
1927,D4A
1928,Q2AB
1929,D3Aa
1930,BPM
1931,D3Ab
1932,DSEXT
1933,S2A
1933,SQUAD
1933,HSTR
1933,VSTR
1934,DSEXT
1935,D2A
1936,Q1AB
1937,D1Aa
1938,BPM
1939,D1Ab
1940,DSEXT
1941,S1A
1941,HSTR
1941,VSTR
1942,DSEXT
1943,D1A
1944,Q1AB
1945,D2A
1946,DSEXT
1947,S2A
1947,SQUAD
1947,HSTR
1947,VSTR
1948,DSEXT
1949,D3A
1950,Q2AB
1951,D4Aa
1952,BPM
1953,D4Ab
1954,source
1955,BB
1956,D6B
1957,DSEXT
1958,S2B
1958,HSTR
1958,VSTR
1959,DSEXT
1960,D5B
1961,Q3B
1962,D4Ba
1963,BPM
1964,D4Bb
1965,Q2B
1966,D3B
1967,DSEXT
1968,S1B
1968,SQUAD
1968,HSTR
1968,VSTR
1969,DSEXT
1970,D2B
1971,Q1B
1972,KD1
1973,BPM
1974,DBPM
1975,DRIFT
1976,HTRIM
1977,VTRIM
1978,DRIFT
1979,DRIFT
1980,source
1981,DRIFT
1982,DRIFT
1983,HTRIM
1984,VTRIM
1985,DRIFT
1986,DBPM
1987,BPM
1988,KD1
1989,Q1B
1990,D2B
1991,DSEXT
1992,S1B
1992,SQUAD
1992,HSTR
1992,VSTR
1993,DSEXT
1994,D3B
1995,Q2B
1996,D4B
1997,Q3B
1998,D5B
1999,DSEXT
2000,S2B
2000,HSTR
2000,VSTR
2001,DSEXT
2002,D6Ba
2003,BPM
2004,D6Bb
2005,BB
2006,D4A
2007,Q2AB
2008,D3Aa
2009,BPM
2010,D3Ab
2011,DSEXT
2012,S2A
2012,SQUAD
2012,HSTR
2012,VSTR
2013,DSEXT
2014,D2A
2015,Q1AB
2016,D1Aa
2017,BPM
2018,D1Ab
2019,DSEXT
2020,S1A
2020,HSTR
2020,VSTR
2021,DSEXT
2022,D1A
2023,Q1AB
2024,D2A
2025,DSEXT
2026,S2A
2026,SQUAD
2026,HSTR
2026,VSTR
2027,DSEXT
2028,D3A
2029,Q2AB
2030,D4Aa
2031,BPM
2032,D4Ab
2033,source
2034,BB
2035,D6B
2036,DSEXT
2037,S2B
2037,HSTR
2037,VSTR
2038,DSEXT
2039,D5B
2040,Q3B
2041,D4Ba
2042,BPM
2043,D4Bb
2044,Q2B
2045,D3B
2046,DSEXT
2047,S1B
2047,SQUAD
2047,HSTR
2047,VSTR
2048,DSEXT
2049,D2B
2050,Q1B
2051,KD1
2052,BPM
2053,DBPM
2054,DRIFT
2055,HTRIM
2056,VTRIM
2057,DRIFT
2058,DRIFT
2059,source
2060,DRIFT
2061,DRIFT
2062,HTRIM
2063,VTRIM
2064,DRIFT
2065,DBPM
2066,BPM
2067,KD1
2068,Q1B
2069,D2B
2070,DSEXT
2071,S1C
2071,SQUAD
2071,HSTR
2071,VSTR
2072,DSEXT
2073,D3B
2074,Q2B
2075,D4B
2076,Q3B
2077,D5B
2078,DSEXT
2079,S2C
2079,HSTR
2079,VSTR
2080,DSEXT
2081,D6Ba
2082,BPM
2083,D6Bb
2084,BB
2085,D4A
2086,Q2AB
2087,D3Aa
2088,BPM
2089,D3Ab
2090,DSEXT
2091,S2A
2091,SQUAD
2091,HSTR
2091,VSTR
2092,DSEXT
2093,D2A
2094,Q1AB
2095,D1Aa
2096,BPM
2097,D1Ab
2098,DSEXT
2099,S1A
2099,HSTR
2099,VSTR
2100,DSEXT
2101,D1A
2102,Q1AD
2103,D2A
2104,DSEXT
2105,S2A
2105,SQUAD
2105,HSTR
2105,VSTR
2106,DSEXT
2107,D3A
2108,Q2AD
2109,D4Aa
2110,BPM
2111,D4Ab
2112,source
2113,BB
2114,D6B
2115,DSEXT
2116,S2D
2116,HSTR
2116,VSTR
2117,DSEXT
2118,D5B
2119,Q3D
2120,D4Ba
2121,BPM
2122,D4Bb
2123,Q2D
2124,D3B
2125,DSEXT
2126,S1D
2126,SQUAD
2126,HSTR
2126,VSTR
2127,DSEXT
2128,D2B
2129,Q1D
2130,KD1
2131,BPM
2132,D1D2
2133,DCCT
