uc_id,coeff,val
355,0,0.000000
355,1,0.002096
356,0,0.000000
356,1,0.002104
357,0,0.000000
357,1,0.002036
358,0,0.000000
358,1,0.002059
359,0,0.000000
359,1,0.001443
360,0,0.000000
360,1,0.002041
361,0,0.000000
361,1,0.001428
362,0,0.000000
362,1,0.002062
363,0,0.000000
363,1,0.002054
364,0,0.000000
364,1,0.002029
365,0,0.000000
365,1,0.002046
366,0,0.000000
366,1,0.001448
367,0,0.000000
367,1,0.002056
368,0,0.000000
368,1,0.001479
369,0,0.000000
369,1,0.002098
370,0,0.000000
370,1,0.002061
371,0,0.000000
371,1,0.002067
372,0,0.000000
372,1,0.002076
373,0,0.000000
373,1,0.001412
374,0,0.000000
374,1,0.002089
375,0,0.000000
375,1,0.001448
376,0,0.000000
376,1,0.002054
377,0,0.000000
377,1,0.002036
378,0,0.000000
378,1,0.002034
379,0,0.000000
379,1,0.002060
380,0,0.000000
380,1,0.001470
381,0,0.000000
381,1,0.002014
382,0,0.000000
382,1,0.001444
383,0,0.000000
383,1,0.002035
384,0,0.000000
384,1,0.002055
385,0,0.000000
385,1,0.002037
386,0,0.000000
386,1,0.002023
387,0,0.000000
387,1,0.001461
388,0,0.000000
388,1,0.002001
389,0,0.000000
389,1,0.001485
390,0,0.000000
390,1,0.002058
391,0,0.000000
391,1,0.002091
392,0,0.000000
392,1,0.001810
393,0,0.000000
393,1,0.001804
394,0,0.000000
394,1,0.001804
395,0,0.000000
395,1,0.002160
396,0,0.000000
396,1,0.002204
397,0,0.000000
397,1,0.001803
398,0,0.000000
398,1,0.001870
399,0,0.000000
399,1,0.001804
400,0,0.000000
400,1,0.002053
401,0,0.000000
401,1,0.002033
402,0,0.000000
402,1,0.001468
403,0,0.000000
403,1,0.002055
404,0,0.000000
404,1,0.001466
405,0,0.000000
405,1,0.002064
406,0,0.000000
406,1,0.002044
407,0,0.000000
407,1,0.002064
408,0,0.000000
408,1,0.002081
409,0,0.000000
409,1,0.001482
410,0,0.000000
410,1,0.002008
411,0,0.000000
411,1,0.001504
412,0,0.000000
412,1,0.002039
413,0,0.000000
413,1,0.002058
414,0,0.000000
414,1,0.002081
415,0,0.000000
415,1,0.002055
416,0,0.000000
416,1,0.001468
417,0,0.000000
417,1,0.002048
418,0,0.000000
418,1,0.001468
419,0,0.000000
419,1,0.002089
420,0,0.000000
420,1,0.002033
421,0,0.000000
421,1,0.002047
422,0,0.000000
422,1,0.002094
423,0,0.000000
423,1,0.001456
424,0,0.000000
424,1,0.002037
425,0,0.000000
425,1,0.001468
426,0,0.000000
426,1,0.002071
427,0,0.000000
427,1,0.002058
428,0,0.000000
428,1,0.002055
429,0,0.000000
429,1,0.002057
430,0,0.000000
430,1,0.001469
431,0,0.000000
431,1,0.002042
432,0,0.000000
432,1,0.001486
433,0,0.000000
433,1,0.002051
434,0,0.000000
434,1,0.002077
435,0,0.000000
435,1,0.002024
436,0,0.000000
436,1,0.002068
437,0,0.000000
437,1,0.001461
438,0,0.000000
438,1,0.002025
439,0,0.000000
439,1,0.001496
440,0,0.000000
440,1,0.002079
441,0,0.000000
441,1,0.002045
442,0,0.000000
442,1,0.001098
443,0,0.000000
443,1,0.000231
444,0,0.000000
444,1,0.002059
445,0,0.000000
445,1,0.002075
446,0,0.000000
446,1,0.001449
447,0,0.000000
447,1,0.002049
448,0,0.000000
448,1,0.001496
449,0,0.000000
449,1,0.002071
450,0,0.000000
450,1,0.002059
451,0,0.000000
451,1,0.002039
452,0,0.000000
452,1,0.002064
453,0,0.000000
453,1,0.001468
454,0,0.000000
454,1,0.002058
455,0,0.000000
455,1,0.001475
456,0,0.000000
456,1,0.002052
457,0,0.000000
457,1,0.002045
458,0,0.000000
458,1,0.002049
459,0,0.000000
459,1,0.002065
460,0,0.000000
460,1,0.001456
461,0,0.000000
461,1,0.002026
462,0,0.000000
462,1,0.002057
463,0,0.000000
463,1,0.002015
464,0,0.000000
464,1,0.002064
465,0,0.000000
465,1,0.002078
466,0,0.000000
466,1,0.001452
467,0,0.000000
467,1,0.002035
468,0,0.000000
468,1,0.001472
469,0,0.000000
469,1,0.002014
470,0,0.000000
470,1,0.002059
471,0,0.000000
471,1,0.001098
472,0,0.000000
472,1,0.000231
473,0,0.000000
473,1,0.002060
474,0,0.000000
474,1,0.002045
475,0,0.000000
475,1,0.001464
476,0,0.000000
476,1,0.002045
477,0,0.000000
477,1,0.001467
478,0,0.000000
478,1,0.002076
479,0,0.000000
479,1,0.002070
480,0,0.000000
480,1,0.002062
481,0,0.000000
481,1,0.002083
482,0,0.000000
482,1,0.001466
483,0,0.000000
483,1,0.002039
484,0,0.000000
484,1,0.001463
485,0,0.000000
485,1,0.002075
486,0,0.000000
486,1,0.002055
487,0,0.000000
487,1,0.002058
488,0,0.000000
488,1,0.002058
489,0,0.000000
489,1,0.001484
490,0,0.000000
490,1,0.002012
491,0,0.000000
491,1,0.001501
492,0,0.000000
492,1,0.002048
493,0,0.000000
493,1,0.002068
494,0,0.000000
494,1,0.002042
495,0,0.000000
495,1,0.002075
496,0,0.000000
496,1,0.001479
497,0,0.000000
497,1,0.002010
498,0,0.000000
498,1,0.001473
499,0,0.000000
499,1,0.002050
500,0,0.000000
500,1,0.002061
501,0,0.000000
501,1,0.002061
502,0,0.000000
502,1,0.002060
503,0,0.000000
503,1,0.001463
504,0,0.000000
504,1,0.002019
505,0,0.000000
505,1,0.001493
506,0,0.000000
506,1,0.002073
507,0,0.000000
507,1,0.002056
508,0,0.000000
508,1,0.002055
509,0,0.000000
509,1,0.002049
510,0,0.000000
510,1,0.001465
511,0,0.000000
511,1,0.002009
512,0,0.000000
512,1,0.001448
513,0,0.000000
513,1,0.002002
514,0,0.000000
514,1,0.002023
515,0,0.000000
515,1,0.001990
516,0,0.000000
516,1,0.002066
517,0,0.000000
517,1,0.001472
518,0,0.000000
518,1,0.002054
519,0,0.000000
519,1,0.001475
520,0,0.000000
520,1,0.002074
521,0,0.000000
521,1,0.002000
522,0,0.000000
522,1,0.002043
523,0,0.000000
523,1,0.002093
524,0,0.000000
524,1,0.001505
525,0,0.000000
525,1,0.002029
526,0,0.000000
526,1,0.001479
527,0,0.000000
527,1,0.002039
528,0,0.000000
528,1,0.002062
529,0,0.000000
529,1,0.002025
530,0,0.000000
530,1,0.002042
531,0,0.000000
531,1,0.001473
532,0,0.000000
532,1,0.002043
533,0,0.000000
533,1,0.001447
534,0,0.000000
534,1,0.002072
535,0,0.000000
535,1,0.002042
536,0,0.000000
536,1,0.002017
537,0,0.000000
537,1,0.002035
538,0,0.000000
538,1,0.001474
539,0,0.000000
539,1,0.002028
540,0,0.000000
540,1,0.001476
541,0,0.000000
541,1,0.002055
542,0,0.000000
542,1,0.002062
543,0,0.000000
543,1,0.002056
544,0,0.000000
544,1,0.002045
545,0,0.000000
545,1,0.001419
546,0,0.000000
546,1,0.002023
547,0,0.000000
547,1,0.001471
548,0,0.000000
548,1,0.002043
549,0,0.000000
549,1,0.001990
550,0,0.000000
550,1,0.002034
551,0,0.000000
551,1,0.002049
552,0,0.000000
552,1,0.001443
553,0,0.000000
553,1,0.001997
554,0,0.000000
554,1,0.001445
555,0,0.000000
555,1,0.002020
556,0,0.000000
556,1,0.002054
