id,family
1540,SQUAD
1540,HSTR
1540,VSTR
1541,DSEXT
1542,D2B
1543,Q1B
1544,KD1
1545,BPM
1546,DBPM
1547,DRIFT
1548,DRIFT
1549,HTRIM
1550,VTRIM
1551,DRIFT
1552,U27
1553,source
1554,U27
1555,DRIFT
1556,HTRIM
1557,VTRIM
1558,DRIFT
1559,DRIFT
1560,DBPM
1561,BPM
1562,KD1
1563,Q1B
1564,D2B
1565,DSEXT
1566,S1B
1566,SQUAD
1566,HSTR
1566,VSTR
1567,DSEXT
1568,D3B
1569,Q2B
1570,D4B
1571,Q3B
1572,D5B
1573,DSEXT
1574,S2B
1574,HSTR
1574,VSTR
1575,DSEXT
1576,D6Ba
1577,BPM
1578,D6Bb
1579,BB
1580,D4A
1581,Q2AB
1582,D3Aa
1583,BPM
1584,D3Ab
1585,DSEXT
1586,S2A
1586,SQUAD
1586,HSTR
1586,VSTR
1587,DSEXT
1588,D2A
1589,Q1AB
1590,D1Aa
1591,BPM
1592,D1Ab
1593,DSEXT
1594,S1A
1594,HSTR
1594,VSTR
1595,DSEXT
1596,D1A
1597,Q1AB
1598,D2A
1599,DSEXT
1600,S2A
1600,SQUAD
1600,HSTR
1600,VSTR
1601,DSEXT
1602,D3A
1603,Q2AB
1604,D4Aa
1605,BPM
1606,D4Ab
1607,source
1608,BB
1609,D6B
1610,DSEXT
1611,S2B
1611,HSTR
1611,VSTR
1612,DSEXT
1613,D5B
1614,Q3B
1615,D4Ba
1616,BPM
1617,D4Bb
1618,Q2B
1619,D3B
1620,DSEXT
1621,S1B
1621,SQUAD
1621,HSTR
1621,VSTR
1622,DSEXT
1623,D2B
1624,Q1B
1625,KD1
1626,BPM
1627,DBPM
1628,DRIFT
1629,HTRIM
1630,VTRIM
1631,DRIFT
1632,DRIFT
1633,source
1634,DRIFT
1635,DRIFT
1636,HTRIM
1637,VTRIM
1638,DRIFT
1639,DBPM
1640,BPM
1641,KD1
1642,Q1B
1643,D2B
1644,DSEXT
1645,S1B
1645,SQUAD
1645,HSTR
1645,VSTR
1646,DSEXT
1647,D3B
1648,Q2B
1649,D4B
1650,Q3B
1651,D5B
1652,DSEXT
1653,S2B
1653,HSTR
1653,VSTR
1654,DSEXT
1655,D6Ba
1656,BPM
1657,D6Bb
1658,BB
1659,D4A
1660,Q2AB
1661,D3Aa
1662,BPM
1663,D3Ab
1664,DSEXT
1665,S2A
1665,SQUAD
1665,HSTR
1665,VSTR
1666,DSEXT
1667,D2A
1668,Q1AB
1669,D1Aa
1670,BPM
1671,D1Ab
1672,DSEXT
1673,S1A
1673,HSTR
1673,VSTR
1674,DSEXT
1675,D1A
1676,Q1AB
1677,D2A
1678,DSEXT
1679,S2A
1679,SQUAD
1679,HSTR
1679,VSTR
1680,DSEXT
1681,D3A
1682,Q2AB
1683,D4Aa
1684,BPM
1685,D4Ab
1686,BB
1687,D6B
1688,DSEXT
1689,S2B
1689,HSTR
1689,VSTR
1690,DSEXT
1691,D5B
1692,Q3B
1693,D4Ba
1694,BPM
1695,D4Bb
1696,Q2B
1697,D3B
1698,DSEXT
1699,S1B
1699,SQUAD
1699,HSTR
1699,VSTR
1700,DSEXT
1701,D2B
1702,Q1B
1703,KD1
1704,BPM
1705,DBPM
1706,DRIFT
1707,DRIFT
1708,DRIFT
1709,HCHICA
1710,DRIFT
1711,DRIFT
1712,DRIFT
1713,DRIFT
1714,HTRIM
1715,VTRIM
1716,DRIFT
1717,DRIFT
1718,MPW45
1719,source
1720,MPW45
1721,DRIFT
1722,DRIFT
1723,DRIFT
1724,HTRIM
1725,VTRIM
1726,DRIFT
1727,DRIFT
1728,DRIFT
1729,DRIFT
1730,HCHICA
1731,DRIFT
1732,DRIFT
1733,HTRIM
1734,VTRIM
1735,DRIFT
1736,source
1737,DRIFT
1738,HTRIM
1739,VTRIM
1740,Drift
1741,DRIFT
1742,DRIFT
1743,HCHICA
1744,DRIFT
1745,Drift
1746,DRIFT
1747,DBPM
1748,BPM
1749,D20_1
1750,D20_2
1751,Q1B
1752,D2B
1753,DSEXT
1754,S1C
1754,SQUAD
1754,HSTR
1754,VSTR
1755,DSEXT
1756,D3B
1757,Q2B
1758,D4B
1759,Q3B
1760,D5B
1761,DSEXT
1762,S2C
1762,HSTR
1762,VSTR
1763,DSEXT
1764,D6Ba
1765,BPM
1766,D6Bb
1767,BB
1768,D4A
1769,Q2AB
1770,D3Aa
1771,BPM
1772,D3Ab
1773,DSEXT
1774,S2A
1774,SQUAD
1774,HSTR
1774,VSTR
1775,DSEXT
1776,D2A
1777,Q1AB
1778,D1Aa
1779,BPM
1780,D1Ab
1781,DSEXT
1782,S1A
1782,HSTR
1782,VSTR
1783,DSEXT
1784,D1A
1785,Q1AD
1786,D2A
1787,DSEXT
1788,S2A
1788,SQUAD
1788,HSTR
1788,VSTR
1789,DSEXT
1790,D3A
1791,Q2AD
1792,D4Aa
1793,BPM
1794,D4Ab
1795,BB
1796,D6B
1797,DSEXT
1798,S2D
1798,HSTR
1798,VSTR
1799,DSEXT
1800,D5B
1801,Q3D
1802,D4Ba
1803,BPM
1804,D4Bb
1805,Q2D
1806,D3B
1807,DSEXT
1808,S1D
1808,SQUAD
1808,HSTR
1808,VSTR
1809,DSEXT
1810,D2B
1811,Q1D
1812,KD1
1813,BPM
1814,DBPM
1815,DRIFT
1816,HTRIM
1817,VTRIM
1818,DRIFT
1819,DRIFT
1820,source
1821,DRIFT
1822,DRIFT
1823,HTRIM
1824,VTRIM
1825,DRIFT
1826,DBPM
1827,BPM
1828,KD1
1829,Q1D
1830,D2B
1831,DSEXT
1832,S1D
1832,SQUAD
1832,HSTR
1832,VSTR
1833,DSEXT
1834,D3B
1835,Q2D
1836,D4B
1837,Q3D
1838,D5B
1839,DSEXT
1840,S2D
1840,HSTR
1840,VSTR
1841,DSEXT
1842,D6Ba
1843,BPM
1844,D6Bb
1845,BB
1846,D4A
1847,Q2AD
1848,D3Aa
1849,BPM
1850,D3Ab
1851,DSEXT
1852,S2A
1852,SQUAD
1852,HSTR
1852,VSTR
1853,DSEXT
1854,D2A
1855,Q1AD
1856,D1Aa
1857,BPM
1858,D1Ab
1859,DSEXT
1860,S1A
1860,HSTR
1860,VSTR
1861,DSEXT
1862,D1A
1863,Q1AB
1864,D2A
1865,DSEXT
1866,S2A
1866,SQUAD
1866,HSTR
1866,VSTR
1867,DSEXT
1868,D3A
1869,Q2AB
1870,D4Aa
1871,BPM
1872,D4Ab
1873,source
1874,BB
1875,D6B
1876,DSEXT
1877,S2C
1877,HSTR
1877,VSTR
1878,DSEXT
1879,D5B
1880,Q3B
1881,D4Ba
1882,BPM
1883,D4Bb
1884,Q2B
1885,D3B
1886,DSEXT
1887,S1C
1887,SQUAD
1887,HSTR
1887,VSTR
1888,DSEXT
1889,D2B
1890,Q1B
1891,KD1
1892,BPM
1893,DBPM
1894,DRIFT
1895,HTRIM
1896,VTRIM
1897,DRIFT
1898,DRIFT
1899,source
1900,DRIFT
1901,DRIFT
1902,HTRIM
1903,VTRIM
1904,DRIFT
1905,DBPM
1906,BPM
1907,KD1
1908,Q1B
1909,D2B
1910,DSEXT
1911,S1B
1911,SQUAD
1911,HSTR
1911,VSTR
1912,DSEXT
1913,D3B
1914,Q2B
1915,D4B
1916,Q3B
1917,D5B
1918,DSEXT
1919,S2B
1919,HSTR
1919,VSTR
1920,DSEXT
1921,D6Ba
1922,BPM
1923,D6Bb
1924,BB
1925,D4A
1926,Q2AB
1927,D3Aa
1928,BPM
1929,D3Ab
1930,DSEXT
1931,S2A
1931,SQUAD
1931,HSTR
1931,VSTR
1932,DSEXT
1933,D2A
1934,Q1AB
1935,D1Aa
1936,BPM
1937,D1Ab
1938,DSEXT
1939,S1A
1939,HSTR
1939,VSTR
1940,DSEXT
1941,D1A
1942,Q1AB
1943,D2A
1944,DSEXT
1945,S2A
1945,SQUAD
1945,HSTR
1945,VSTR
1946,DSEXT
1947,D3A
1948,Q2AB
1949,D4Aa
1950,BPM
1951,D4Ab
1952,source
1953,BB
1954,D6B
1955,DSEXT
1956,S2B
1956,HSTR
1956,VSTR
1957,DSEXT
1958,D5B
1959,Q3B
1960,D4Ba
1961,BPM
1962,D4Bb
1963,Q2B
1964,D3B
1965,DSEXT
1966,S1B
1966,SQUAD
1966,HSTR
1966,VSTR
1967,DSEXT
1968,D2B
1969,Q1B
1970,KD1
1971,BPM
1972,DBPM
1973,DRIFT
1974,HTRIM
1975,VTRIM
1976,DRIFT
1977,DRIFT
1978,source
1979,DRIFT
1980,DRIFT
1981,HTRIM
1982,VTRIM
1983,DRIFT
1984,DBPM
1985,BPM
1986,KD1
1987,Q1B
1988,D2B
1989,DSEXT
1990,S1B
1990,SQUAD
1990,HSTR
1990,VSTR
1991,DSEXT
1992,D3B
1993,Q2B
1994,D4B
1995,Q3B
1996,D5B
1997,DSEXT
1998,S2B
1998,HSTR
1998,VSTR
1999,DSEXT
2000,D6Ba
2001,BPM
2002,D6Bb
2003,BB
2004,D4A
2005,Q2AB
2006,D3Aa
2007,BPM
2008,D3Ab
2009,DSEXT
2010,S2A
2010,SQUAD
2010,HSTR
2010,VSTR
2011,DSEXT
2012,D2A
2013,Q1AB
2014,D1Aa
2015,BPM
2016,D1Ab
2017,DSEXT
2018,S1A
2018,HSTR
2018,VSTR
2019,DSEXT
2020,D1A
2021,Q1AB
2022,D2A
2023,DSEXT
2024,S2A
2024,SQUAD
2024,HSTR
2024,VSTR
2025,DSEXT
2026,D3A
2027,Q2AB
2028,D4Aa
2029,BPM
2030,D4Ab
2031,source
2032,BB
2033,D6B
2034,DSEXT
2035,S2B
2035,HSTR
2035,VSTR
2036,DSEXT
2037,D5B
2038,Q3B
2039,D4Ba
2040,BPM
2041,D4Bb
2042,Q2B
2043,D3B
2044,DSEXT
2045,S1B
2045,SQUAD
2045,HSTR
2045,VSTR
2046,DSEXT
2047,D2B
2048,Q1B
2049,KD1
2050,BPM
2051,DBPM
2052,DRIFT
2053,HTRIM
2054,VTRIM
2055,DRIFT
2056,DRIFT
2057,source
2058,DRIFT
2059,DRIFT
2060,HTRIM
2061,VTRIM
2062,DRIFT
2063,DBPM
2064,BPM
2065,KD1
2066,Q1B
2067,D2B
2068,DSEXT
2069,S1C
2069,SQUAD
2069,HSTR
2069,VSTR
2070,DSEXT
2071,D3B
2072,Q2B
2073,D4B
2074,Q3B
2075,D5B
2076,DSEXT
2077,S2C
2077,HSTR
2077,VSTR
2078,DSEXT
2079,D6Ba
2080,BPM
2081,D6Bb
2082,BB
2083,D4A
2084,Q2AB
2085,D3Aa
2086,BPM
2087,D3Ab
2088,DSEXT
2089,S2A
2089,SQUAD
2089,HSTR
2089,VSTR
2090,DSEXT
2091,D2A
2092,Q1AB
2093,D1Aa
2094,BPM
2095,D1Ab
2096,DSEXT
2097,S1A
2097,HSTR
2097,VSTR
2098,DSEXT
2099,D1A
2100,Q1AD
2101,D2A
2102,DSEXT
2103,S2A
2103,SQUAD
2103,HSTR
2103,VSTR
2104,DSEXT
2105,D3A
2106,Q2AD
2107,D4Aa
2108,BPM
2109,D4Ab
2110,source
2111,BB
2112,D6B
2113,DSEXT
2114,S2D
2114,HSTR
2114,VSTR
2115,DSEXT
2116,D5B
2117,Q3D
2118,D4Ba
2119,BPM
2120,D4Bb
2121,Q2D
2122,D3B
2123,DSEXT
2124,S1D
2124,SQUAD
2124,HSTR
2124,VSTR
2125,DSEXT
2126,D2B
2127,Q1D
2128,KD1
2129,BPM
2130,D1D2
2131,DCCT
