uc_id,coeff,val
408,0,0.000000
408,1,0.002064
409,0,0.000000
409,1,0.002044
410,0,0.000000
410,1,0.002064
411,0,0.000000
411,1,0.002081
412,0,0.000000
412,1,0.001482
413,0,0.000000
413,1,0.002008
414,0,0.000000
414,1,0.001504
415,0,0.000000
415,1,0.002039
416,0,0.000000
416,1,0.002058
417,0,0.000000
417,1,0.002081
418,0,0.000000
418,1,0.002055
419,0,0.000000
419,1,0.001468
420,0,0.000000
420,1,0.002048
421,0,0.000000
421,1,0.001468
422,0,0.000000
422,1,0.002089
423,0,0.000000
423,1,0.002033
424,0,0.000000
424,1,0.002047
425,0,0.000000
425,1,0.002094
426,0,0.000000
426,1,0.001456
427,0,0.000000
427,1,0.002037
428,0,0.000000
428,1,0.001468
429,0,0.000000
429,1,0.002071
430,0,0.000000
430,1,0.002058
431,0,0.000000
431,1,0.002055
432,0,0.000000
432,1,0.002057
433,0,0.000000
433,1,0.001469
434,0,0.000000
434,1,0.002042
435,0,0.000000
435,1,0.001486
436,0,0.000000
436,1,0.002051
437,0,0.000000
437,1,0.002077
438,0,0.000000
438,1,0.002024
439,0,0.000000
439,1,0.002068
440,0,0.000000
440,1,0.001461
441,0,0.000000
441,1,0.002025
442,0,0.000000
442,1,0.001496
443,0,0.000000
443,1,0.002079
444,0,0.000000
444,1,0.002045
445,0,0.000000
445,1,0.001098
446,0,0.000000
446,1,0.000231
447,0,0.000000
447,1,0.002059
448,0,0.000000
448,1,0.002075
449,0,0.000000
449,1,0.001449
450,0,0.000000
450,1,0.002049
451,0,0.000000
451,1,0.001496
452,0,0.000000
452,1,0.002071
453,0,0.000000
453,1,0.002059
454,0,0.000000
454,1,0.002039
455,0,0.000000
455,1,0.002064
456,0,0.000000
456,1,0.001468
457,0,0.000000
457,1,0.002058
458,0,0.000000
458,1,0.001475
459,0,0.000000
459,1,0.002052
460,0,0.000000
460,1,0.002045
461,0,0.000000
461,1,0.002049
462,0,0.000000
462,1,0.002065
463,0,0.000000
463,1,0.001456
464,0,0.000000
464,1,0.002026
465,0,0.000000
465,1,0.001464
466,0,0.000000
466,1,0.002057
467,0,0.000000
467,1,0.002015
468,0,0.000000
468,1,0.002064
469,0,0.000000
469,1,0.002078
470,0,0.000000
470,1,0.001452
471,0,0.000000
471,1,0.002035
472,0,0.000000
472,1,0.001472
473,0,0.000000
473,1,0.002014
474,0,0.000000
474,1,0.002059
475,0,0.000000
475,1,0.001098
476,0,0.000000
476,1,0.000231
477,0,0.000000
477,1,0.002060
478,0,0.000000
478,1,0.002045
479,0,0.000000
479,1,0.001464
480,0,0.000000
480,1,0.002045
481,0,0.000000
481,1,0.001467
482,0,0.000000
482,1,0.002076
483,0,0.000000
483,1,0.002070
484,0,0.000000
484,1,0.002062
485,0,0.000000
485,1,0.002083
486,0,0.000000
486,1,0.001466
487,0,0.000000
487,1,0.002039
488,0,0.000000
488,1,0.001463
489,0,0.000000
489,1,0.002075
490,0,0.000000
490,1,0.002055
491,0,0.000000
491,1,0.002058
492,0,0.000000
492,1,0.002058
493,0,0.000000
493,1,0.001484
494,0,0.000000
494,1,0.002012
495,0,0.000000
495,1,0.001501
496,0,0.000000
496,1,0.002048
497,0,0.000000
497,1,0.002068
498,0,0.000000
498,1,0.002042
499,0,0.000000
499,1,0.002075
500,0,0.000000
500,1,0.001479
501,0,0.000000
501,1,0.002010
502,0,0.000000
502,1,0.001473
503,0,0.000000
503,1,0.002050
504,0,0.000000
504,1,0.002061
505,0,0.000000
505,1,0.002061
506,0,0.000000
506,1,0.002060
507,0,0.000000
507,1,0.001463
508,0,0.000000
508,1,0.002019
509,0,0.000000
509,1,0.001493
510,0,0.000000
510,1,0.002073
511,0,0.000000
511,1,0.002056
512,0,0.000000
512,1,0.002055
513,0,0.000000
513,1,0.002049
514,0,0.000000
514,1,0.001465
515,0,0.000000
515,1,0.002009
516,0,0.000000
516,1,0.001448
517,0,0.000000
517,1,0.002002
518,0,0.000000
518,1,0.002023
519,0,0.000000
519,1,0.001990
520,0,0.000000
520,1,0.002066
521,0,0.000000
521,1,0.001472
522,0,0.000000
522,1,0.002054
523,0,0.000000
523,1,0.001475
524,0,0.000000
524,1,0.002074
525,0,0.000000
525,1,0.002000
526,0,0.000000
526,1,0.002043
527,0,0.000000
527,1,0.002093
528,0,0.000000
528,1,0.001505
529,0,0.000000
529,1,0.002029
530,0,0.000000
530,1,0.001479
531,0,0.000000
531,1,0.002039
532,0,0.000000
532,1,0.002062
533,0,0.000000
533,1,0.002025
534,0,0.000000
534,1,0.002042
535,0,0.000000
535,1,0.001473
536,0,0.000000
536,1,0.002043
537,0,0.000000
537,1,0.001447
538,0,0.000000
538,1,0.002072
539,0,0.000000
539,1,0.002042
540,0,0.000000
540,1,0.002017
541,0,0.000000
541,1,0.002035
542,0,0.000000
542,1,0.001474
543,0,0.000000
543,1,0.002028
544,0,0.000000
544,1,0.001476
545,0,0.000000
545,1,0.002055
546,0,0.000000
546,1,0.002062
547,0,0.000000
547,1,0.002056
548,0,0.000000
548,1,0.002045
549,0,0.000000
549,1,0.001419
550,0,0.000000
550,1,0.002023
551,0,0.000000
551,1,0.001471
552,0,0.000000
552,1,0.002043
553,0,0.000000
553,1,0.001990
554,0,0.000000
554,1,0.002034
555,0,0.000000
555,1,0.002049
556,0,0.000000
556,1,0.001443
557,0,0.000000
557,1,0.001997
558,0,0.000000
558,1,0.001445
559,0,0.000000
559,1,0.002020
560,0,0.000000
560,1,0.002054
