el_id,field,uc_type,uc_id,phys_units,eng_units,lower_lim,upper_lim
3687,a1,pchip,179,m^-2,A,-5,5
3698,a1,pchip,179,m^-2,A,-5,5
3708,a1,pchip,179,m^-2,A,-5,5
3721,a1,pchip,179,m^-2,A,-5,5
3737,a1,pchip,179,m^-2,A,-5,5
3747,a1,pchip,179,m^-2,A,-5,5
3757,a1,pchip,179,m^-2,A,-5,5
3768,a1,pchip,179,m^-2,A,-5,5
3777,a1,pchip,179,m^-2,A,-5,5
3789,a1,pchip,179,m^-2,A,-5,5
3830,a1,pchip,179,m^-2,A,-5,5
3842,a1,pchip,179,m^-2,A,-5,5
3848,a1,pchip,179,m^-2,A,-5,5
3859,a1,pchip,179,m^-2,A,-5,5
3869,a1,pchip,179,m^-2,A,-5,5
3882,a1,pchip,179,m^-2,A,-5,5
3898,a1,pchip,179,m^-2,A,-5,5
3908,a1,pchip,179,m^-2,A,-5,5
3918,a1,pchip,179,m^-2,A,-5,5
3929,a1,pchip,179,m^-2,A,-5,5
3938,a1,pchip,179,m^-2,A,-5,5
3952,a1,pchip,179,m^-2,A,-5,5
10,x_kick,poly,180,,A,-5,5
14,x_kick,poly,181,,A,-5,5
31,x_kick,poly,182,,A,-5,5
37,x_kick,poly,183,,A,-5,5
48,x_kick,poly,184,,A,-5,5
58,x_kick,poly,185,,A,-5,5
71,x_kick,poly,186,,A,-5,5
87,x_kick,poly,187,,A,-5,5
97,x_kick,poly,188,,A,-5,5
107,x_kick,poly,189,,A,-5,5
127,x_kick,poly,190,,A,-5,5
139,x_kick,poly,191,,A,-5,5
180,x_kick,poly,192,,A,-5,5
192,x_kick,poly,193,,A,-5,5
198,x_kick,poly,194,,A,-5,5
209,x_kick,poly,195,,A,-5,5
219,x_kick,poly,196,,A,-5,5
232,x_kick,poly,197,,A,-5,5
257,x_kick,poly,198,,A,-5,5
267,x_kick,poly,199,,A,-5,5
277,x_kick,poly,200,,A,-5,5
288,x_kick,poly,201,,A,-5,5
297,x_kick,poly,202,,A,-5,5
309,x_kick,poly,203,,A,-5,5
350,x_kick,poly,204,,A,-5,5
362,x_kick,poly,205,,A,-5,5
368,x_kick,poly,206,,A,-5,5
379,x_kick,poly,207,,A,-5,5
389,x_kick,poly,208,,A,-5,5
402,x_kick,poly,209,,A,-5,5
418,x_kick,poly,210,,A,-5,5
428,x_kick,poly,211,,A,-5,5
438,x_kick,poly,212,,A,-5,5
449,x_kick,poly,213,,A,-5,5
458,x_kick,poly,214,,A,-5,5
470,x_kick,poly,215,,A,-5,5
511,x_kick,poly,216,,A,-5,5
523,x_kick,poly,217,,A,-5,5
529,x_kick,poly,218,,A,-5,5
540,x_kick,poly,219,,A,-5,5
550,x_kick,poly,220,,A,-5,5
563,x_kick,poly,221,,A,-5,5
588,x_kick,poly,222,,A,-5,5
598,x_kick,poly,223,,A,-5,5
608,x_kick,poly,224,,A,-5,5
628,x_kick,poly,225,,A,-5,5
642,x_kick,poly,226,,A,-5,5
646,x_kick,poly,227,,A,-5,5
668,x_kick,poly,228,,A,-5,5
672,x_kick,poly,229,,A,-5,5
689,x_kick,poly,230,,A,-5,5
695,x_kick,poly,231,,A,-5,5
706,x_kick,poly,232,,A,-5,5
716,x_kick,poly,233,,A,-5,5
729,x_kick,poly,234,,A,-5,5
749,x_kick,poly,235,,A,-5,5
759,x_kick,poly,236,,A,-5,5
769,x_kick,poly,237,,A,-5,5
789,x_kick,poly,238,,A,-5,5
801,x_kick,poly,239,,A,-5,5
833,x_kick,poly,240,,A,-5,5
845,x_kick,poly,241,,A,-5,5
851,x_kick,poly,242,,A,-5,5
862,x_kick,poly,243,,A,-5,5
872,x_kick,poly,244,,A,-5,5
885,x_kick,poly,245,,A,-5,5
905,x_kick,poly,246,,A,-5,5
915,x_kick,poly,247,,A,-5,5
925,x_kick,poly,248,,A,-5,5
936,x_kick,poly,249,,A,-5,5
945,x_kick,poly,250,,A,-5,5
957,x_kick,poly,251,,A,-5,5
998,x_kick,poly,252,,A,-5,5
1010,x_kick,poly,253,,A,-5,5
1016,x_kick,poly,254,,A,-5,5
1027,x_kick,poly,255,,A,-5,5
1037,x_kick,poly,256,,A,-5,5
1050,x_kick,poly,257,,A,-5,5
1077,x_kick,poly,258,,A,-5,5
1087,x_kick,poly,259,,A,-5,5
1097,x_kick,poly,260,,A,-5,5
1108,x_kick,poly,261,,A,-5,5
1117,x_kick,poly,262,,A,-5,5
1129,x_kick,poly,263,,A,-5,5
1160,x_kick,poly,264,,A,-5,5
1172,x_kick,poly,265,,A,-5,5
1178,x_kick,poly,266,,A,-5,5
1189,x_kick,poly,267,,A,-5,5
1199,x_kick,poly,268,,A,-5,5
1212,x_kick,poly,269,,A,-5,5
1228,x_kick,poly,270,,A,-5,5
1238,x_kick,poly,271,,A,-5,5
1248,x_kick,poly,272,,A,-5,5
1268,x_kick,poly,273,,A,-5,5
1282,x_kick,poly,274,,A,-5,5
1286,x_kick,poly,275,,A,-5,5
1354,x_kick,poly,276,,A,-5,5
1358,x_kick,poly,277,,A,-5,5
1375,x_kick,poly,278,,A,-5,5
1381,x_kick,poly,279,,A,-5,5
1392,x_kick,poly,280,,A,-5,5
1404,x_kick,poly,281,,A,-5,5
1417,x_kick,poly,282,,A,-5,5
1433,x_kick,poly,283,,A,-5,5
1443,x_kick,poly,284,,A,-5,5
1453,x_kick,poly,285,,A,-5,5
1473,x_kick,poly,286,,A,-5,5
1485,x_kick,poly,287,,A,-5,5
1516,x_kick,poly,288,,A,-5,5
1528,x_kick,poly,289,,A,-5,5
1534,x_kick,poly,290,,A,-5,5
1545,x_kick,poly,291,,A,-5,5
1555,x_kick,poly,292,,A,-5,5
1568,x_kick,poly,293,,A,-5,5
1584,x_kick,poly,294,,A,-5,5
1594,x_kick,poly,295,,A,-5,5
1604,x_kick,poly,296,,A,-5,5
1615,x_kick,poly,297,,A,-5,5
1624,x_kick,poly,298,,A,-5,5
1636,x_kick,poly,299,,A,-5,5
1677,x_kick,poly,300,,A,-5,5
1689,x_kick,poly,301,,A,-5,5
1695,x_kick,poly,302,,A,-5,5
1706,x_kick,poly,303,,A,-5,5
1716,x_kick,poly,304,,A,-5,5
1729,x_kick,poly,305,,A,-5,5
1756,x_kick,poly,306,,A,-5,5
1766,x_kick,poly,307,,A,-5,5
1776,x_kick,poly,308,,A,-5,5
1787,x_kick,poly,309,,A,-5,5
1796,x_kick,poly,310,,A,-5,5
1808,x_kick,poly,311,,A,-5,5
1837,x_kick,poly,312,,A,-5,5
1849,x_kick,poly,313,,A,-5,5
1855,x_kick,poly,314,,A,-5,5
1866,x_kick,poly,315,,A,-5,5
1876,x_kick,poly,316,,A,-5,5
1889,x_kick,poly,317,,A,-5,5
1905,x_kick,poly,318,,A,-5,5
1915,x_kick,poly,319,,A,-5,5
1925,x_kick,poly,320,,A,-5,5
1945,x_kick,poly,321,,A,-5,5
1959,x_kick,poly,322,,A,-5,5
1963,x_kick,poly,323,,A,-5,5
2029,x_kick,poly,324,,A,-5,5
2033,x_kick,poly,325,,A,-5,5
2050,x_kick,poly,326,,A,-5,5
2056,x_kick,poly,327,,A,-5,5
2067,x_kick,poly,328,,A,-5,5
2079,x_kick,poly,329,,A,-5,5
2092,x_kick,poly,330,,A,-5,5
2108,x_kick,poly,331,,A,-5,5
2118,x_kick,poly,332,,A,-5,5
2128,x_kick,poly,333,,A,-5,5
2148,x_kick,poly,334,,A,-5,5
2160,x_kick,poly,335,,A,-5,5
2189,x_kick,poly,336,,A,-5,5
2201,x_kick,poly,337,,A,-5,5
2207,x_kick,poly,338,,A,-5,5
2218,x_kick,poly,339,,A,-5,5
2228,x_kick,poly,340,,A,-5,5
2241,x_kick,poly,341,,A,-5,5
2291,x_kick,poly,342,,A,-5,5
2301,x_kick,poly,343,,A,-5,5
2311,x_kick,poly,344,,A,-5,5
2322,x_kick,poly,345,,A,-5,5
2331,x_kick,poly,346,,A,-5,5
2343,x_kick,poly,347,,A,-5,5
2372,x_kick,poly,348,,A,-5,5
2384,x_kick,poly,349,,A,-5,5
2390,x_kick,poly,350,,A,-5,5
2401,x_kick,poly,351,,A,-5,5
2411,x_kick,poly,352,,A,-5,5
2424,x_kick,poly,353,,A,-5,5
2441,x_kick,poly,354,,A,-5,5
2451,x_kick,poly,355,,A,-5,5
2461,x_kick,poly,356,,A,-5,5
2472,x_kick,poly,357,,A,-5,5
2481,x_kick,poly,358,,A,-5,5
2493,x_kick,poly,359,,A,-5,5
2522,x_kick,poly,360,,A,-5,5
2534,x_kick,poly,361,,A,-5,5
2540,x_kick,poly,362,,A,-5,5
2551,x_kick,poly,363,,A,-5,5
2561,x_kick,poly,364,,A,-5,5
2574,x_kick,poly,365,,A,-5,5
2599,x_kick,poly,366,,A,-5,5
2609,x_kick,poly,367,,A,-5,5
2619,x_kick,poly,368,,A,-5,5
2639,x_kick,poly,369,,A,-5,5
2653,x_kick,poly,370,,A,-5,5
2657,x_kick,poly,371,,A,-5,5
2685,x_kick,poly,372,,A,-5,5
2689,x_kick,poly,373,,A,-5,5
2706,x_kick,poly,374,,A,-5,5
2712,x_kick,poly,375,,A,-5,5
2723,x_kick,poly,376,,A,-5,5
2733,x_kick,poly,377,,A,-5,5
2746,x_kick,poly,378,,A,-5,5
2766,x_kick,poly,379,,A,-5,5
2776,x_kick,poly,380,,A,-5,5
2786,x_kick,poly,381,,A,-5,5
2806,x_kick,poly,382,,A,-5,5
2818,x_kick,poly,383,,A,-5,5
2847,x_kick,poly,384,,A,-5,5
2859,x_kick,poly,385,,A,-5,5
2865,x_kick,poly,386,,A,-5,5
2876,x_kick,poly,387,,A,-5,5
2886,x_kick,poly,388,,A,-5,5
2899,x_kick,poly,389,,A,-5,5
2938,x_kick,poly,390,,A,-5,5
2948,x_kick,poly,391,,A,-5,5
2958,x_kick,poly,392,,A,-5,5
2969,x_kick,poly,393,,A,-5,5
2978,x_kick,poly,394,,A,-5,5
2990,x_kick,poly,395,,A,-5,5
3031,x_kick,poly,396,,A,-5,5
3043,x_kick,poly,397,,A,-5,5
3049,x_kick,poly,398,,A,-5,5
3060,x_kick,poly,399,,A,-5,5
3070,x_kick,poly,400,,A,-5,5
3083,x_kick,poly,401,,A,-5,5
3099,x_kick,poly,402,,A,-5,5
3109,x_kick,poly,403,,A,-5,5
3119,x_kick,poly,404,,A,-5,5
3130,x_kick,poly,405,,A,-5,5
3139,x_kick,poly,406,,A,-5,5
3151,x_kick,poly,407,,A,-5,5
3195,x_kick,poly,408,,A,-5,5
3207,x_kick,poly,409,,A,-5,5
3213,x_kick,poly,410,,A,-5,5
3224,x_kick,poly,411,,A,-5,5
3234,x_kick,poly,412,,A,-5,5
3247,x_kick,poly,413,,A,-5,5
3267,x_kick,poly,414,,A,-5,5
3277,x_kick,poly,415,,A,-5,5
3287,x_kick,poly,416,,A,-5,5
3307,x_kick,poly,417,,A,-5,5
3321,x_kick,poly,418,,A,-5,5
3325,x_kick,poly,419,,A,-5,5
3353,x_kick,poly,420,,A,-5,5
3357,x_kick,poly,421,,A,-5,5
3374,x_kick,poly,422,,A,-5,5
3380,x_kick,poly,423,,A,-5,5
3391,x_kick,poly,424,,A,-5,5
3401,x_kick,poly,425,,A,-5,5
3414,x_kick,poly,426,,A,-5,5
3439,x_kick,poly,427,,A,-5,5
3449,x_kick,poly,428,,A,-5,5
3459,x_kick,poly,429,,A,-5,5
3479,x_kick,poly,430,,A,-5,5
3491,x_kick,poly,431,,A,-5,5
3520,x_kick,poly,432,,A,-5,5
3532,x_kick,poly,433,,A,-5,5
3538,x_kick,poly,434,,A,-5,5
3549,x_kick,poly,435,,A,-5,5
3559,x_kick,poly,436,,A,-5,5
3572,x_kick,poly,437,,A,-5,5
3588,x_kick,poly,438,,A,-5,5
3598,x_kick,poly,439,,A,-5,5
3608,x_kick,poly,440,,A,-5,5
3619,x_kick,poly,441,,A,-5,5
3628,x_kick,poly,442,,A,-5,5
3640,x_kick,poly,443,,A,-5,5
3669,x_kick,poly,444,,A,-5,5
3681,x_kick,poly,445,,A,-5,5
3687,x_kick,poly,446,,A,-5,5
3698,x_kick,poly,447,,A,-5,5
3708,x_kick,poly,448,,A,-5,5
3721,x_kick,poly,449,,A,-5,5
3737,x_kick,poly,450,,A,-5,5
3747,x_kick,poly,451,,A,-5,5
3757,x_kick,poly,452,,A,-5,5
3768,x_kick,poly,453,,A,-5,5
3777,x_kick,poly,454,,A,-5,5
3789,x_kick,poly,455,,A,-5,5
3830,x_kick,poly,456,,A,-5,5
3842,x_kick,poly,457,,A,-5,5
3848,x_kick,poly,458,,A,-5,5
3859,x_kick,poly,459,,A,-5,5
3869,x_kick,poly,460,,A,-5,5
3882,x_kick,poly,461,,A,-5,5
3898,x_kick,poly,462,,A,-5,5
3908,x_kick,poly,463,,A,-5,5
3918,x_kick,poly,464,,A,-5,5
3938,x_kick,poly,465,,A,-5,5
3952,x_kick,poly,466,,A,-5,5
3956,x_kick,poly,467,,A,-5,5
10,y_kick,poly,468,,A,-5,5
14,y_kick,poly,469,,A,-5,5
31,y_kick,poly,470,,A,-5,5
37,y_kick,poly,471,,A,-5,5
48,y_kick,poly,472,,A,-5,5
58,y_kick,poly,473,,A,-5,5
71,y_kick,poly,474,,A,-5,5
87,y_kick,poly,475,,A,-5,5
97,y_kick,poly,476,,A,-5,5
107,y_kick,poly,477,,A,-5,5
127,y_kick,poly,478,,A,-5,5
139,y_kick,poly,479,,A,-5,5
180,y_kick,poly,480,,A,-5,5
192,y_kick,poly,481,,A,-5,5
198,y_kick,poly,482,,A,-5,5
209,y_kick,poly,483,,A,-5,5
219,y_kick,poly,484,,A,-5,5
232,y_kick,poly,485,,A,-5,5
257,y_kick,poly,486,,A,-5,5
267,y_kick,poly,487,,A,-5,5
277,y_kick,poly,488,,A,-5,5
288,y_kick,poly,489,,A,-5,5
297,y_kick,poly,490,,A,-5,5
309,y_kick,poly,491,,A,-5,5
350,y_kick,poly,492,,A,-5,5
362,y_kick,poly,493,,A,-5,5
368,y_kick,poly,494,,A,-5,5
379,y_kick,poly,495,,A,-5,5
389,y_kick,poly,496,,A,-5,5
402,y_kick,poly,497,,A,-5,5
418,y_kick,poly,498,,A,-5,5
428,y_kick,poly,499,,A,-5,5
438,y_kick,poly,500,,A,-5,5
449,y_kick,poly,501,,A,-5,5
458,y_kick,poly,502,,A,-5,5
470,y_kick,poly,503,,A,-5,5
511,y_kick,poly,504,,A,-5,5
523,y_kick,poly,505,,A,-5,5
529,y_kick,poly,506,,A,-5,5
540,y_kick,poly,507,,A,-5,5
550,y_kick,poly,508,,A,-5,5
563,y_kick,poly,509,,A,-5,5
588,y_kick,poly,510,,A,-5,5
598,y_kick,poly,511,,A,-5,5
608,y_kick,poly,512,,A,-5,5
628,y_kick,poly,513,,A,-5,5
642,y_kick,poly,514,,A,-5,5
646,y_kick,poly,515,,A,-5,5
668,y_kick,poly,516,,A,-5,5
672,y_kick,poly,517,,A,-5,5
689,y_kick,poly,518,,A,-5,5
695,y_kick,poly,519,,A,-5,5
706,y_kick,poly,520,,A,-5,5
716,y_kick,poly,521,,A,-5,5
729,y_kick,poly,522,,A,-5,5
749,y_kick,poly,523,,A,-5,5
759,y_kick,poly,524,,A,-5,5
769,y_kick,poly,525,,A,-5,5
789,y_kick,poly,526,,A,-5,5
801,y_kick,poly,527,,A,-5,5
833,y_kick,poly,528,,A,-5,5
845,y_kick,poly,529,,A,-5,5
851,y_kick,poly,530,,A,-5,5
862,y_kick,poly,531,,A,-5,5
872,y_kick,poly,532,,A,-5,5
885,y_kick,poly,533,,A,-5,5
905,y_kick,poly,534,,A,-5,5
915,y_kick,poly,535,,A,-5,5
925,y_kick,poly,536,,A,-5,5
936,y_kick,poly,537,,A,-5,5
945,y_kick,poly,538,,A,-5,5
957,y_kick,poly,539,,A,-5,5
998,y_kick,poly,540,,A,-5,5
1010,y_kick,poly,541,,A,-5,5
1016,y_kick,poly,542,,A,-5,5
1027,y_kick,poly,543,,A,-5,5
1037,y_kick,poly,544,,A,-5,5
1050,y_kick,poly,545,,A,-5,5
1077,y_kick,poly,546,,A,-5,5
1087,y_kick,poly,547,,A,-5,5
1097,y_kick,poly,548,,A,-5,5
1108,y_kick,poly,549,,A,-5,5
1117,y_kick,poly,550,,A,-5,5
1129,y_kick,poly,551,,A,-5,5
1160,y_kick,poly,552,,A,-5,5
1172,y_kick,poly,553,,A,-5,5
1178,y_kick,poly,554,,A,-5,5
1189,y_kick,poly,555,,A,-5,5
1199,y_kick,poly,556,,A,-5,5
1212,y_kick,poly,557,,A,-5,5
1228,y_kick,poly,558,,A,-5,5
1238,y_kick,poly,559,,A,-5,5
1248,y_kick,poly,560,,A,-5,5
1268,y_kick,poly,561,,A,-5,5
1282,y_kick,poly,562,,A,-5,5
1286,y_kick,poly,563,,A,-5,5
1354,y_kick,poly,564,,A,-5,5
1358,y_kick,poly,565,,A,-5,5
1375,y_kick,poly,566,,A,-5,5
1381,y_kick,poly,567,,A,-5,5
1393,y_kick,poly,568,,A,-5,5
1404,y_kick,poly,569,,A,-5,5
1417,y_kick,poly,570,,A,-5,5
1433,y_kick,poly,571,,A,-5,5
1443,y_kick,poly,572,,A,-5,5
1453,y_kick,poly,573,,A,-5,5
1473,y_kick,poly,574,,A,-5,5
1485,y_kick,poly,575,,A,-5,5
1516,y_kick,poly,576,,A,-5,5
1528,y_kick,poly,577,,A,-5,5
1534,y_kick,poly,578,,A,-5,5
1545,y_kick,poly,579,,A,-5,5
1555,y_kick,poly,580,,A,-5,5
1568,y_kick,poly,581,,A,-5,5
1584,y_kick,poly,582,,A,-5,5
1594,y_kick,poly,583,,A,-5,5
1604,y_kick,poly,584,,A,-5,5
1615,y_kick,poly,585,,A,-5,5
1624,y_kick,poly,586,,A,-5,5
1636,y_kick,poly,587,,A,-5,5
1677,y_kick,poly,588,,A,-5,5
1689,y_kick,poly,589,,A,-5,5
1695,y_kick,poly,590,,A,-5,5
1706,y_kick,poly,591,,A,-5,5
1716,y_kick,poly,592,,A,-5,5
1729,y_kick,poly,593,,A,-5,5
1756,y_kick,poly,594,,A,-5,5
1766,y_kick,poly,595,,A,-5,5
1776,y_kick,poly,596,,A,-5,5
1787,y_kick,poly,597,,A,-5,5
1796,y_kick,poly,598,,A,-5,5
1808,y_kick,poly,599,,A,-5,5
1837,y_kick,poly,600,,A,-5,5
1849,y_kick,poly,601,,A,-5,5
1855,y_kick,poly,602,,A,-5,5
1866,y_kick,poly,603,,A,-5,5
1876,y_kick,poly,604,,A,-5,5
1889,y_kick,poly,605,,A,-5,5
1905,y_kick,poly,606,,A,-5,5
1915,y_kick,poly,607,,A,-5,5
1925,y_kick,poly,608,,A,-5,5
1945,y_kick,poly,609,,A,-5,5
1959,y_kick,poly,610,,A,-5,5
1963,y_kick,poly,611,,A,-5,5
2029,y_kick,poly,612,,A,-5,5
2033,y_kick,poly,613,,A,-5,5
2050,y_kick,poly,614,,A,-5,5
2056,y_kick,poly,615,,A,-5,5
2068,y_kick,poly,616,,A,-5,5
2079,y_kick,poly,617,,A,-5,5
2092,y_kick,poly,618,,A,-5,5
2108,y_kick,poly,619,,A,-5,5
2118,y_kick,poly,620,,A,-5,5
2128,y_kick,poly,621,,A,-5,5
2148,y_kick,poly,622,,A,-5,5
2160,y_kick,poly,623,,A,-5,5
2189,y_kick,poly,624,,A,-5,5
2201,y_kick,poly,625,,A,-5,5
2207,y_kick,poly,626,,A,-5,5
2218,y_kick,poly,627,,A,-5,5
2228,y_kick,poly,628,,A,-5,5
2241,y_kick,poly,629,,A,-5,5
2291,y_kick,poly,630,,A,-5,5
2301,y_kick,poly,631,,A,-5,5
2311,y_kick,poly,632,,A,-5,5
2322,y_kick,poly,633,,A,-5,5
2331,y_kick,poly,634,,A,-5,5
2343,y_kick,poly,635,,A,-5,5
2372,y_kick,poly,636,,A,-5,5
2384,y_kick,poly,637,,A,-5,5
2390,y_kick,poly,638,,A,-5,5
2401,y_kick,poly,639,,A,-5,5
2411,y_kick,poly,640,,A,-5,5
2424,y_kick,poly,641,,A,-5,5
2441,y_kick,poly,642,,A,-5,5
2451,y_kick,poly,643,,A,-5,5
2461,y_kick,poly,644,,A,-5,5
2472,y_kick,poly,645,,A,-5,5
2481,y_kick,poly,646,,A,-5,5
2493,y_kick,poly,647,,A,-5,5
2522,y_kick,poly,648,,A,-5,5
2534,y_kick,poly,649,,A,-5,5
2540,y_kick,poly,650,,A,-5,5
2551,y_kick,poly,651,,A,-5,5
2561,y_kick,poly,652,,A,-5,5
2574,y_kick,poly,653,,A,-5,5
2599,y_kick,poly,654,,A,-5,5
2609,y_kick,poly,655,,A,-5,5
2619,y_kick,poly,656,,A,-5,5
2639,y_kick,poly,657,,A,-5,5
2653,y_kick,poly,658,,A,-5,5
2657,y_kick,poly,659,,A,-5,5
2685,y_kick,poly,660,,A,-5,5
2689,y_kick,poly,661,,A,-5,5
2706,y_kick,poly,662,,A,-5,5
2712,y_kick,poly,663,,A,-5,5
2723,y_kick,poly,664,,A,-5,5
2733,y_kick,poly,665,,A,-5,5
2746,y_kick,poly,666,,A,-5,5
2766,y_kick,poly,667,,A,-5,5
2776,y_kick,poly,668,,A,-5,5
2786,y_kick,poly,669,,A,-5,5
2806,y_kick,poly,670,,A,-5,5
2818,y_kick,poly,671,,A,-5,5
2847,y_kick,poly,672,,A,-5,5
2859,y_kick,poly,673,,A,-5,5
2865,y_kick,poly,674,,A,-5,5
2876,y_kick,poly,675,,A,-5,5
2886,y_kick,poly,676,,A,-5,5
2899,y_kick,poly,677,,A,-5,5
2938,y_kick,poly,678,,A,-5,5
2948,y_kick,poly,679,,A,-5,5
2958,y_kick,poly,680,,A,-5,5
2969,y_kick,poly,681,,A,-5,5
2978,y_kick,poly,682,,A,-5,5
2990,y_kick,poly,683,,A,-5,5
3031,y_kick,poly,684,,A,-5,5
3043,y_kick,poly,685,,A,-5,5
3049,y_kick,poly,686,,A,-5,5
3060,y_kick,poly,687,,A,-5,5
3070,y_kick,poly,688,,A,-5,5
3083,y_kick,poly,689,,A,-5,5
3099,y_kick,poly,690,,A,-5,5
3109,y_kick,poly,691,,A,-5,5
3119,y_kick,poly,692,,A,-5,5
3130,y_kick,poly,693,,A,-5,5
3139,y_kick,poly,694,,A,-5,5
3151,y_kick,poly,695,,A,-5,5
3195,y_kick,poly,696,,A,-5,5
3207,y_kick,poly,697,,A,-5,5
3213,y_kick,poly,698,,A,-5,5
3224,y_kick,poly,699,,A,-5,5
3234,y_kick,poly,700,,A,-5,5
3247,y_kick,poly,701,,A,-5,5
3267,y_kick,poly,702,,A,-5,5
3277,y_kick,poly,703,,A,-5,5
3287,y_kick,poly,704,,A,-5,5
3307,y_kick,poly,705,,A,-5,5
3321,y_kick,poly,706,,A,-5,5
3325,y_kick,poly,707,,A,-5,5
3353,y_kick,poly,708,,A,-5,5
3357,y_kick,poly,709,,A,-5,5
3374,y_kick,poly,710,,A,-5,5
3380,y_kick,poly,711,,A,-5,5
3391,y_kick,poly,712,,A,-5,5
3401,y_kick,poly,713,,A,-5,5
3414,y_kick,poly,714,,A,-5,5
3439,y_kick,poly,715,,A,-5,5
3449,y_kick,poly,716,,A,-5,5
3459,y_kick,poly,717,,A,-5,5
3479,y_kick,poly,718,,A,-5,5
3491,y_kick,poly,719,,A,-5,5
3520,y_kick,poly,720,,A,-5,5
3532,y_kick,poly,721,,A,-5,5
3538,y_kick,poly,722,,A,-5,5
3549,y_kick,poly,723,,A,-5,5
3559,y_kick,poly,724,,A,-5,5
3572,y_kick,poly,725,,A,-5,5
3588,y_kick,poly,726,,A,-5,5
3598,y_kick,poly,727,,A,-5,5
3608,y_kick,poly,728,,A,-5,5
3619,y_kick,poly,729,,A,-5,5
3628,y_kick,poly,730,,A,-5,5
3640,y_kick,poly,731,,A,-5,5
3669,y_kick,poly,732,,A,-5,5
3681,y_kick,poly,733,,A,-5,5
3687,y_kick,poly,734,,A,-5,5
3698,y_kick,poly,735,,A,-5,5
3708,y_kick,poly,736,,A,-5,5
3721,y_kick,poly,737,,A,-5,5
3737,y_kick,poly,738,,A,-5,5
3747,y_kick,poly,739,,A,-5,5
3757,y_kick,poly,740,,A,-5,5
3768,y_kick,poly,741,,A,-5,5
3777,y_kick,poly,742,,A,-5,5
3789,y_kick,poly,743,,A,-5,5
3830,y_kick,poly,744,,A,-5,5
3842,y_kick,poly,745,,A,-5,5
3848,y_kick,poly,746,,A,-5,5
3859,y_kick,poly,747,,A,-5,5
3869,y_kick,poly,748,,A,-5,5
3882,y_kick,poly,749,,A,-5,5
3898,y_kick,poly,750,,A,-5,5
3908,y_kick,poly,751,,A,-5,5
3918,y_kick,poly,752,,A,-5,5
3938,y_kick,poly,753,,A,-5,5
3952,y_kick,poly,754,,A,-5,5
3956,y_kick,poly,755,,A,-5,5
