el_id,name,field,get_pv,set_pv
0,SR-DI-DCCT-01,beam_current,SR-DI-DCCT-01:SIGNAL,
0,SR-DI-EMIT-01,emittance_x,SR-DI-EMIT-01:HEMIT,
0,SR-DI-EMIT-01,emittance_y,SR-DI-EMIT-01:VEMIT,
0,SR23C-DI-TMBF-01,tune_x,SR23C-DI-TMBF-01:X:TUNE:TUNE,
0,SR23C-DI-TMBF-01,tune_y,SR23C-DI-TMBF-01:Y:TUNE:TUNE,
5,SR01C-DI-EBPM-01,x,SR01C-DI-EBPM-01:SA:X,
5,SR01C-DI-EBPM-01,y,SR01C-DI-EBPM-01:SA:Y,
5,SR01C-DI-EBPM-01,enabled,SR01C-DI-EBPM-01:CF:ENABLED_S,
5,SR01C-DI-EBPM-01,x_fofb_disabled,SR01C-PC-HBPM-01:FAST:DISABLED,
5,SR01C-DI-EBPM-01,x_sofb_disabled,SR01C-PC-HBPM-01:SLOW:DISABLED,
5,SR01C-DI-EBPM-01,y_fofb_disabled,SR01C-PC-VBPM-01:FAST:DISABLED,
5,SR01C-DI-EBPM-01,y_sofb_disabled,SR01C-PC-VBPM-01:SLOW:DISABLED,
8,SR01A-PC-Q0L-01,b1,SR01A-PC-Q0L-01:I,SR01A-PC-Q0L-01:SETI
10,SR01-PC-O1X-01,b3,SR01-PC-O1X-01:I,SR01-PC-O1X-01:SETI
10,SR01A-PC-HSTR-01,x_kick,SR01A-PC-HSTR-01:I,SR01A-PC-HSTR-01:SETI
10,SR01A-PC-HSTR-01,h_fofb_disabled,SR01A-PC-HSTR-01:FAST:DISABLED,
10,SR01A-PC-HSTR-01,h_sofb_disabled,SR01A-PC-HSTR-01:SLOW:DISABLED,
10,SR01A-PC-VSTR-01,y_kick,SR01A-PC-VSTR-01:I,SR01A-PC-VSTR-01:SETI
10,SR01A-PC-VSTR-01,v_fofb_disabled,SR01A-PC-VSTR-01:FAST:DISABLED,
10,SR01A-PC-VSTR-01,v_sofb_disabled,SR01A-PC-VSTR-01:SLOW:DISABLED,
12,SR01A-PC-Q1L-02,b1,SR01A-PC-Q1L-02:I,SR01A-PC-Q1L-02:SETI
14,SR01A-PC-S1X-01,b2,SR01A-PC-S1X-01:I,SR01A-PC-S1X-01:SETI
14,SR01A-PC-HSTR-02,x_kick,SR01A-PC-HSTR-02:I,SR01A-PC-HSTR-02:SETI
14,SR01A-PC-HSTR-02,h_fofb_disabled,SR01A-PC-HSTR-02:FAST:DISABLED,
14,SR01A-PC-HSTR-02,h_sofb_disabled,SR01A-PC-HSTR-02:SLOW:DISABLED,
14,SR01A-PC-VSTR-02,y_kick,SR01A-PC-VSTR-02:I,SR01A-PC-VSTR-02:SETI
14,SR01A-PC-VSTR-02,v_fofb_disabled,SR01A-PC-VSTR-02:FAST:DISABLED,
14,SR01A-PC-VSTR-02,v_sofb_disabled,SR01A-PC-VSTR-02:SLOW:DISABLED,
16,SR01C-DI-EBPM-02,x,SR01C-DI-EBPM-02:SA:X,
16,SR01C-DI-EBPM-02,y,SR01C-DI-EBPM-02:SA:Y,
16,SR01C-DI-EBPM-02,enabled,SR01C-DI-EBPM-02:CF:ENABLED_S,
16,SR01C-DI-EBPM-02,x_fofb_disabled,SR01C-PC-HBPM-02:FAST:DISABLED,
16,SR01C-DI-EBPM-02,x_sofb_disabled,SR01C-PC-HBPM-02:SLOW:DISABLED,
16,SR01C-DI-EBPM-02,y_fofb_disabled,SR01C-PC-VBPM-02:FAST:DISABLED,
16,SR01C-DI-EBPM-02,y_sofb_disabled,SR01C-PC-VBPM-02:SLOW:DISABLED,
21,SR01A-PC-Q2L-03,b1,SR01A-PC-Q2L-03:I,SR01A-PC-Q2L-03:SETI
23,SR01-PC-DL1,b0,SR01-PC-DL1:I,SR01-PC-DL1:SETI
24,SR01-PC-DL1,b0,SR01-PC-DL1:I,SR01-PC-DL1:SETI
25,SR01-PC-DL1,b0,SR01-PC-DL1:I,SR01-PC-DL1:SETI
26,SR01-PC-DL1,b0,SR01-PC-DL1:I,SR01-PC-DL1:SETI
27,SR01-PC-DL1,b0,SR01-PC-DL1:I,SR01-PC-DL1:SETI
29,SR01A-PC-Q3L-04,b1,SR01A-PC-Q3L-04:I,SR01A-PC-Q3L-04:SETI
31,SR01A-PC-S2A-02,b2,SR01A-PC-S2A-02:I,SR01A-PC-S2A-02:SETI
31,SR01A-PC-HSTR-03,x_kick,SR01A-PC-HSTR-03:I,SR01A-PC-HSTR-03:SETI
31,SR01A-PC-HSTR-03,h_fofb_disabled,SR01A-PC-HSTR-03:FAST:DISABLED,
31,SR01A-PC-HSTR-03,h_sofb_disabled,SR01A-PC-HSTR-03:SLOW:DISABLED,
31,SR01A-PC-VSTR-03,y_kick,SR01A-PC-VSTR-03:I,SR01A-PC-VSTR-03:SETI
31,SR01A-PC-VSTR-03,v_fofb_disabled,SR01A-PC-VSTR-03:FAST:DISABLED,
31,SR01A-PC-VSTR-03,v_sofb_disabled,SR01A-PC-VSTR-03:SLOW:DISABLED,
33,SR01C-DI-EBPM-03,x,SR01C-DI-EBPM-03:SA:X,
33,SR01C-DI-EBPM-03,y,SR01C-DI-EBPM-03:SA:Y,
33,SR01C-DI-EBPM-03,enabled,SR01C-DI-EBPM-03:CF:ENABLED_S,
33,SR01C-DI-EBPM-03,x_fofb_disabled,SR01C-PC-HBPM-03:FAST:DISABLED,
33,SR01C-DI-EBPM-03,x_sofb_disabled,SR01C-PC-HBPM-03:SLOW:DISABLED,
33,SR01C-DI-EBPM-03,y_fofb_disabled,SR01C-PC-VBPM-03:FAST:DISABLED,
33,SR01C-DI-EBPM-03,y_sofb_disabled,SR01C-PC-VBPM-03:SLOW:DISABLED,
35,SR01A-PC-A1L-05,b0,SR01A-PC-A1L-05:I,SR01A-PC-A1L-05:SETI
37,SR01A-PC-S3A-03,b2,SR01A-PC-S3A-03:I,SR01A-PC-S3A-03:SETI
37,SR01A-PC-HSTR-04,x_kick,SR01A-PC-HSTR-04:I,SR01A-PC-HSTR-04:SETI
37,SR01A-PC-HSTR-04,h_fofb_disabled,SR01A-PC-HSTR-04:FAST:DISABLED,
37,SR01A-PC-HSTR-04,h_sofb_disabled,SR01A-PC-HSTR-04:SLOW:DISABLED,
37,SR01A-PC-VSTR-04,y_kick,SR01A-PC-VSTR-04:I,SR01A-PC-VSTR-04:SETI
37,SR01A-PC-VSTR-04,v_fofb_disabled,SR01A-PC-VSTR-04:FAST:DISABLED,
37,SR01A-PC-VSTR-04,v_sofb_disabled,SR01A-PC-VSTR-04:SLOW:DISABLED,
39,SR01A-PC-A2L-06,b0,SR01A-PC-A2L-06:I,SR01A-PC-A2L-06:SETI
41,SR01-PC-O1X-01,b3,SR01-PC-O1X-01:I,SR01-PC-O1X-01:SETI
43,SR01C-DI-EBPM-04,x,SR01C-DI-EBPM-04:SA:X,
43,SR01C-DI-EBPM-04,y,SR01C-DI-EBPM-04:SA:Y,
43,SR01C-DI-EBPM-04,enabled,SR01C-DI-EBPM-04:CF:ENABLED_S,
43,SR01C-DI-EBPM-04,x_fofb_disabled,SR01C-PC-HBPM-04:FAST:DISABLED,
43,SR01C-DI-EBPM-04,x_sofb_disabled,SR01C-PC-HBPM-04:SLOW:DISABLED,
43,SR01C-DI-EBPM-04,y_fofb_disabled,SR01C-PC-VBPM-04:FAST:DISABLED,
43,SR01C-DI-EBPM-04,y_sofb_disabled,SR01C-PC-VBPM-04:SLOW:DISABLED,
48,SR01A-PC-S4A-04,b2,SR01A-PC-S4A-04:I,SR01A-PC-S4A-04:SETI
48,SR01A-PC-HSTR-05,x_kick,SR01A-PC-HSTR-05:I,SR01A-PC-HSTR-05:SETI
48,SR01A-PC-HSTR-05,h_fofb_disabled,SR01A-PC-HSTR-05:FAST:DISABLED,
48,SR01A-PC-HSTR-05,h_sofb_disabled,SR01A-PC-HSTR-05:SLOW:DISABLED,
48,SR01A-PC-VSTR-05,y_kick,SR01A-PC-VSTR-05:I,SR01A-PC-VSTR-05:SETI
48,SR01A-PC-VSTR-05,v_fofb_disabled,SR01A-PC-VSTR-05:FAST:DISABLED,
48,SR01A-PC-VSTR-05,v_sofb_disabled,SR01A-PC-VSTR-05:SLOW:DISABLED,
50,SR01A-PC-Q4N-07,b1,SR01A-PC-Q4N-07:I,SR01A-PC-Q4N-07:SETI
52,SR01-PC-DL2,b0,SR01-PC-DL2:I,SR01-PC-DL2:SETI
53,SR01-PC-DL2,b0,SR01-PC-DL2:I,SR01-PC-DL2:SETI
54,SR01-PC-DL2,b0,SR01-PC-DL2:I,SR01-PC-DL2:SETI
55,SR01-PC-DL2,b0,SR01-PC-DL2:I,SR01-PC-DL2:SETI
56,SR01-PC-DL2,b0,SR01-PC-DL2:I,SR01-PC-DL2:SETI
58,SR01A-PC-S5X-05,b2,SR01A-PC-S5X-05:I,SR01A-PC-S5X-05:SETI
58,SR01A-PC-HSTR-06,x_kick,SR01A-PC-HSTR-06:I,SR01A-PC-HSTR-06:SETI
58,SR01A-PC-HSTR-06,h_fofb_disabled,SR01A-PC-HSTR-06:FAST:DISABLED,
58,SR01A-PC-HSTR-06,h_sofb_disabled,SR01A-PC-HSTR-06:SLOW:DISABLED,
58,SR01A-PC-VSTR-06,y_kick,SR01A-PC-VSTR-06:I,SR01A-PC-VSTR-06:SETI
58,SR01A-PC-VSTR-06,v_fofb_disabled,SR01A-PC-VSTR-06:FAST:DISABLED,
58,SR01A-PC-VSTR-06,v_sofb_disabled,SR01A-PC-VSTR-06:SLOW:DISABLED,
63,SR01C-DI-EBPM-05,x,SR01C-DI-EBPM-05:SA:X,
63,SR01C-DI-EBPM-05,y,SR01C-DI-EBPM-05:SA:Y,
63,SR01C-DI-EBPM-05,enabled,SR01C-DI-EBPM-05:CF:ENABLED_S,
63,SR01C-DI-EBPM-05,x_fofb_disabled,SR01C-PC-HBPM-05:FAST:DISABLED,
63,SR01C-DI-EBPM-05,x_sofb_disabled,SR01C-PC-HBPM-05:SLOW:DISABLED,
63,SR01C-DI-EBPM-05,y_fofb_disabled,SR01C-PC-VBPM-05:FAST:DISABLED,
63,SR01C-DI-EBPM-05,y_sofb_disabled,SR01C-PC-VBPM-05:SLOW:DISABLED,
65,SR01A-PC-Q5N-08,b1,SR01A-PC-Q5N-08:I,SR01A-PC-Q5N-08:SETI
67,SR01-PC-DQ1-01,b0,SR01-PC-DQ1-01:I,SR01-PC-DQ1-01:SETI
69,SR01A-PC-Q6N-09,b1,SR01A-PC-Q6N-09:I,SR01A-PC-Q6N-09:SETI
71,SR01A-PC-S6X-06,b2,SR01A-PC-S6X-06:I,SR01A-PC-S6X-06:SETI
71,SR01A-PC-HSTR-07,x_kick,SR01A-PC-HSTR-07:I,SR01A-PC-HSTR-07:SETI
71,SR01A-PC-HSTR-07,h_fofb_disabled,SR01A-PC-HSTR-07:FAST:DISABLED,
71,SR01A-PC-HSTR-07,h_sofb_disabled,SR01A-PC-HSTR-07:SLOW:DISABLED,
71,SR01A-PC-VSTR-07,y_kick,SR01A-PC-VSTR-07:I,SR01A-PC-VSTR-07:SETI
71,SR01A-PC-VSTR-07,v_fofb_disabled,SR01A-PC-VSTR-07:FAST:DISABLED,
71,SR01A-PC-VSTR-07,v_sofb_disabled,SR01A-PC-VSTR-07:SLOW:DISABLED,
74,SR01C-DI-EBPM-06,x,SR01C-DI-EBPM-06:SA:X,
74,SR01C-DI-EBPM-06,y,SR01C-DI-EBPM-06:SA:Y,
74,SR01C-DI-EBPM-06,enabled,SR01C-DI-EBPM-06:CF:ENABLED_S,
74,SR01C-DI-EBPM-06,x_fofb_disabled,SR01C-PC-HBPM-06:FAST:DISABLED,
74,SR01C-DI-EBPM-06,x_sofb_disabled,SR01C-PC-HBPM-06:SLOW:DISABLED,
74,SR01C-DI-EBPM-06,y_fofb_disabled,SR01C-PC-VBPM-06:FAST:DISABLED,
74,SR01C-DI-EBPM-06,y_sofb_disabled,SR01C-PC-VBPM-06:SLOW:DISABLED,
81,SR01C-DI-EBPM-07,x,SR01C-DI-EBPM-07:SA:X,
81,SR01C-DI-EBPM-07,y,SR01C-DI-EBPM-07:SA:Y,
81,SR01C-DI-EBPM-07,enabled,SR01C-DI-EBPM-07:CF:ENABLED_S,
81,SR01C-DI-EBPM-07,x_fofb_disabled,SR01C-PC-HBPM-07:FAST:DISABLED,
81,SR01C-DI-EBPM-07,x_sofb_disabled,SR01C-PC-HBPM-07:SLOW:DISABLED,
81,SR01C-DI-EBPM-07,y_fofb_disabled,SR01C-PC-VBPM-07:FAST:DISABLED,
81,SR01C-DI-EBPM-07,y_sofb_disabled,SR01C-PC-VBPM-07:SLOW:DISABLED,
87,SR01A-PC-S6X-07,b2,SR01A-PC-S6X-07:I,SR01A-PC-S6X-07:SETI
87,SR01A-PC-HSTR-08,x_kick,SR01A-PC-HSTR-08:I,SR01A-PC-HSTR-08:SETI
87,SR01A-PC-HSTR-08,h_fofb_disabled,SR01A-PC-HSTR-08:FAST:DISABLED,
87,SR01A-PC-HSTR-08,h_sofb_disabled,SR01A-PC-HSTR-08:SLOW:DISABLED,
87,SR01A-PC-VSTR-08,y_kick,SR01A-PC-VSTR-08:I,SR01A-PC-VSTR-08:SETI
87,SR01A-PC-VSTR-08,v_fofb_disabled,SR01A-PC-VSTR-08:FAST:DISABLED,
87,SR01A-PC-VSTR-08,v_sofb_disabled,SR01A-PC-VSTR-08:SLOW:DISABLED,
89,SR01A-PC-Q6N-10,b1,SR01A-PC-Q6N-10:I,SR01A-PC-Q6N-10:SETI
91,SR01-PC-DQ1-02,b0,SR01-PC-DQ1-02:I,SR01-PC-DQ1-02:SETI
93,SR01A-PC-Q5N-11,b1,SR01A-PC-Q5N-11:I,SR01A-PC-Q5N-11:SETI
95,SR01C-DI-EBPM-08,x,SR01C-DI-EBPM-08:SA:X,
95,SR01C-DI-EBPM-08,y,SR01C-DI-EBPM-08:SA:Y,
95,SR01C-DI-EBPM-08,enabled,SR01C-DI-EBPM-08:CF:ENABLED_S,
95,SR01C-DI-EBPM-08,x_fofb_disabled,SR01C-PC-HBPM-08:FAST:DISABLED,
95,SR01C-DI-EBPM-08,x_sofb_disabled,SR01C-PC-HBPM-08:SLOW:DISABLED,
95,SR01C-DI-EBPM-08,y_fofb_disabled,SR01C-PC-VBPM-08:FAST:DISABLED,
95,SR01C-DI-EBPM-08,y_sofb_disabled,SR01C-PC-VBPM-08:SLOW:DISABLED,
97,SR01A-PC-S5X-08,b2,SR01A-PC-S5X-08:I,SR01A-PC-S5X-08:SETI
97,SR01A-PC-HSTR-09,x_kick,SR01A-PC-HSTR-09:I,SR01A-PC-HSTR-09:SETI
97,SR01A-PC-HSTR-09,h_fofb_disabled,SR01A-PC-HSTR-09:FAST:DISABLED,
97,SR01A-PC-HSTR-09,h_sofb_disabled,SR01A-PC-HSTR-09:SLOW:DISABLED,
97,SR01A-PC-VSTR-09,y_kick,SR01A-PC-VSTR-09:I,SR01A-PC-VSTR-09:SETI
97,SR01A-PC-VSTR-09,v_fofb_disabled,SR01A-PC-VSTR-09:FAST:DISABLED,
97,SR01A-PC-VSTR-09,v_sofb_disabled,SR01A-PC-VSTR-09:SLOW:DISABLED,
99,SR01-PC-DL3,b0,SR01-PC-DL3:I,SR01-PC-DL3:SETI
100,SR01-PC-DL3,b0,SR01-PC-DL3:I,SR01-PC-DL3:SETI
101,SR01-PC-DL3,b0,SR01-PC-DL3:I,SR01-PC-DL3:SETI
102,SR01-PC-DL3,b0,SR01-PC-DL3:I,SR01-PC-DL3:SETI
103,SR01-PC-DL3,b0,SR01-PC-DL3:I,SR01-PC-DL3:SETI
105,SR01A-PC-Q4N-12,b1,SR01A-PC-Q4N-12:I,SR01A-PC-Q4N-12:SETI
107,SR01A-PC-S4A-09,b2,SR01A-PC-S4A-09:I,SR01A-PC-S4A-09:SETI
107,SR01A-PC-HSTR-10,x_kick,SR01A-PC-HSTR-10:I,SR01A-PC-HSTR-10:SETI
107,SR01A-PC-HSTR-10,h_fofb_disabled,SR01A-PC-HSTR-10:FAST:DISABLED,
107,SR01A-PC-HSTR-10,h_sofb_disabled,SR01A-PC-HSTR-10:SLOW:DISABLED,
107,SR01A-PC-VSTR-10,y_kick,SR01A-PC-VSTR-10:I,SR01A-PC-VSTR-10:SETI
107,SR01A-PC-VSTR-10,v_fofb_disabled,SR01A-PC-VSTR-10:FAST:DISABLED,
107,SR01A-PC-VSTR-10,v_sofb_disabled,SR01A-PC-VSTR-10:SLOW:DISABLED,
109,SR01C-DI-EBPM-09,x,SR01C-DI-EBPM-09:SA:X,
109,SR01C-DI-EBPM-09,y,SR01C-DI-EBPM-09:SA:Y,
109,SR01C-DI-EBPM-09,enabled,SR01C-DI-EBPM-09:CF:ENABLED_S,
109,SR01C-DI-EBPM-09,x_fofb_disabled,SR01C-PC-HBPM-09:FAST:DISABLED,
109,SR01C-DI-EBPM-09,x_sofb_disabled,SR01C-PC-HBPM-09:SLOW:DISABLED,
109,SR01C-DI-EBPM-09,y_fofb_disabled,SR01C-PC-VBPM-09:FAST:DISABLED,
109,SR01C-DI-EBPM-09,y_sofb_disabled,SR01C-PC-VBPM-09:SLOW:DISABLED,
114,SR01-PC-O1X-02,b3,SR01-PC-O1X-02:I,SR01-PC-O1X-02:SETI
116,SR01A-PC-A2N-13,b0,SR01A-PC-A2N-13:I,SR01A-PC-A2N-13:SETI
118,SR01A-PC-S3A-10,b2,SR01A-PC-S3A-10:I,SR01A-PC-S3A-10:SETI
120,SR01A-PC-A1N-14,b0,SR01A-PC-A1N-14:I,SR01A-PC-A1N-14:SETI
125,SR01C-DI-EBPM-10,x,SR01C-DI-EBPM-10:SA:X,
125,SR01C-DI-EBPM-10,y,SR01C-DI-EBPM-10:SA:Y,
125,SR01C-DI-EBPM-10,enabled,SR01C-DI-EBPM-10:CF:ENABLED_S,
125,SR01C-DI-EBPM-10,x_fofb_disabled,SR01C-PC-HBPM-10:FAST:DISABLED,
125,SR01C-DI-EBPM-10,x_sofb_disabled,SR01C-PC-HBPM-10:SLOW:DISABLED,
125,SR01C-DI-EBPM-10,y_fofb_disabled,SR01C-PC-VBPM-10:FAST:DISABLED,
125,SR01C-DI-EBPM-10,y_sofb_disabled,SR01C-PC-VBPM-10:SLOW:DISABLED,
127,SR01A-PC-S2A-11,b2,SR01A-PC-S2A-11:I,SR01A-PC-S2A-11:SETI
127,SR01A-PC-HSTR-11,x_kick,SR01A-PC-HSTR-11:I,SR01A-PC-HSTR-11:SETI
127,SR01A-PC-HSTR-11,h_fofb_disabled,SR01A-PC-HSTR-11:FAST:DISABLED,
127,SR01A-PC-HSTR-11,h_sofb_disabled,SR01A-PC-HSTR-11:SLOW:DISABLED,
127,SR01A-PC-VSTR-11,y_kick,SR01A-PC-VSTR-11:I,SR01A-PC-VSTR-11:SETI
127,SR01A-PC-VSTR-11,v_fofb_disabled,SR01A-PC-VSTR-11:FAST:DISABLED,
127,SR01A-PC-VSTR-11,v_sofb_disabled,SR01A-PC-VSTR-11:SLOW:DISABLED,
129,SR01A-PC-Q3N-15,b1,SR01A-PC-Q3N-15:I,SR01A-PC-Q3N-15:SETI
131,SR01-PC-DL4,b0,SR01-PC-DL4:I,SR01-PC-DL4:SETI
132,SR01-PC-DL4,b0,SR01-PC-DL4:I,SR01-PC-DL4:SETI
133,SR01-PC-DL4,b0,SR01-PC-DL4:I,SR01-PC-DL4:SETI
134,SR01-PC-DL4,b0,SR01-PC-DL4:I,SR01-PC-DL4:SETI
135,SR01-PC-DL4,b0,SR01-PC-DL4:I,SR01-PC-DL4:SETI
137,SR01A-PC-Q2N-16,b1,SR01A-PC-Q2N-16:I,SR01A-PC-Q2N-16:SETI
139,SR01A-PC-S1X-12,b2,SR01A-PC-S1X-12:I,SR01A-PC-S1X-12:SETI
139,SR01A-PC-HSTR-12,x_kick,SR01A-PC-HSTR-12:I,SR01A-PC-HSTR-12:SETI
139,SR01A-PC-HSTR-12,h_fofb_disabled,SR01A-PC-HSTR-12:FAST:DISABLED,
139,SR01A-PC-HSTR-12,h_sofb_disabled,SR01A-PC-HSTR-12:SLOW:DISABLED,
139,SR01A-PC-VSTR-12,y_kick,SR01A-PC-VSTR-12:I,SR01A-PC-VSTR-12:SETI
139,SR01A-PC-VSTR-12,v_fofb_disabled,SR01A-PC-VSTR-12:FAST:DISABLED,
139,SR01A-PC-VSTR-12,v_sofb_disabled,SR01A-PC-VSTR-12:SLOW:DISABLED,
141,SR01A-PC-Q1N-17,b1,SR01A-PC-Q1N-17:I,SR01A-PC-Q1N-17:SETI
144,SR01C-DI-EBPM-11,x,SR01C-DI-EBPM-11:SA:X,
144,SR01C-DI-EBPM-11,y,SR01C-DI-EBPM-11:SA:Y,
144,SR01C-DI-EBPM-11,enabled,SR01C-DI-EBPM-11:CF:ENABLED_S,
144,SR01C-DI-EBPM-11,x_fofb_disabled,SR01C-PC-HBPM-11:FAST:DISABLED,
144,SR01C-DI-EBPM-11,x_sofb_disabled,SR01C-PC-HBPM-11:SLOW:DISABLED,
144,SR01C-DI-EBPM-11,y_fofb_disabled,SR01C-PC-VBPM-11:FAST:DISABLED,
144,SR01C-DI-EBPM-11,y_sofb_disabled,SR01C-PC-VBPM-11:SLOW:DISABLED,
154,SR02I-PC-HSTR-11,x_kick,SR02I-PC-HSTR-11:I,SR02I-PC-HSTR-11:SETI
155,SR02I-PC-VSTR-11,y_kick,SR02I-PC-VSTR-11:I,SR02I-PC-VSTR-11:SETI
157,SR02I-PC-HSTR-12,x_kick,SR02I-PC-HSTR-12:I,SR02I-PC-HSTR-12:SETI
158,SR02I-PC-VSTR-12,y_kick,SR02I-PC-VSTR-12:I,SR02I-PC-VSTR-12:SETI
172,SR02C-DI-EBPM-01,x,SR02C-DI-EBPM-01:SA:X,
172,SR02C-DI-EBPM-01,y,SR02C-DI-EBPM-01:SA:Y,
172,SR02C-DI-EBPM-01,enabled,SR02C-DI-EBPM-01:CF:ENABLED_S,
172,SR02C-DI-EBPM-01,x_fofb_disabled,SR02C-PC-HBPM-01:FAST:DISABLED,
172,SR02C-DI-EBPM-01,x_sofb_disabled,SR02C-PC-HBPM-01:SLOW:DISABLED,
172,SR02C-DI-EBPM-01,y_fofb_disabled,SR02C-PC-VBPM-01:FAST:DISABLED,
172,SR02C-DI-EBPM-01,y_sofb_disabled,SR02C-PC-VBPM-01:SLOW:DISABLED,
178,SR02A-PC-Q1N-01,b1,SR02A-PC-Q1N-01:I,SR02A-PC-Q1N-01:SETI
180,SR02A-PC-S1X-01,b2,SR02A-PC-S1X-01:I,SR02A-PC-S1X-01:SETI
180,SR02A-PC-HSTR-01,x_kick,SR02A-PC-HSTR-01:I,SR02A-PC-HSTR-01:SETI
180,SR02A-PC-HSTR-01,h_fofb_disabled,SR02A-PC-HSTR-01:FAST:DISABLED,
180,SR02A-PC-HSTR-01,h_sofb_disabled,SR02A-PC-HSTR-01:SLOW:DISABLED,
180,SR02A-PC-VSTR-01,y_kick,SR02A-PC-VSTR-01:I,SR02A-PC-VSTR-01:SETI
180,SR02A-PC-VSTR-01,v_fofb_disabled,SR02A-PC-VSTR-01:FAST:DISABLED,
180,SR02A-PC-VSTR-01,v_sofb_disabled,SR02A-PC-VSTR-01:SLOW:DISABLED,
182,SR02A-PC-Q2N-02,b1,SR02A-PC-Q2N-02:I,SR02A-PC-Q2N-02:SETI
184,SR02-PC-DL1,b0,SR02-PC-DL1:I,SR02-PC-DL1:SETI
185,SR02-PC-DL1,b0,SR02-PC-DL1:I,SR02-PC-DL1:SETI
186,SR02-PC-DL1,b0,SR02-PC-DL1:I,SR02-PC-DL1:SETI
187,SR02-PC-DL1,b0,SR02-PC-DL1:I,SR02-PC-DL1:SETI
188,SR02-PC-DL1,b0,SR02-PC-DL1:I,SR02-PC-DL1:SETI
190,SR02A-PC-Q3N-03,b1,SR02A-PC-Q3N-03:I,SR02A-PC-Q3N-03:SETI
192,SR02A-PC-S2A-02,b2,SR02A-PC-S2A-02:I,SR02A-PC-S2A-02:SETI
192,SR02A-PC-HSTR-02,x_kick,SR02A-PC-HSTR-02:I,SR02A-PC-HSTR-02:SETI
192,SR02A-PC-HSTR-02,h_fofb_disabled,SR02A-PC-HSTR-02:FAST:DISABLED,
192,SR02A-PC-HSTR-02,h_sofb_disabled,SR02A-PC-HSTR-02:SLOW:DISABLED,
192,SR02A-PC-VSTR-02,y_kick,SR02A-PC-VSTR-02:I,SR02A-PC-VSTR-02:SETI
192,SR02A-PC-VSTR-02,v_fofb_disabled,SR02A-PC-VSTR-02:FAST:DISABLED,
192,SR02A-PC-VSTR-02,v_sofb_disabled,SR02A-PC-VSTR-02:SLOW:DISABLED,
194,SR02C-DI-EBPM-02,x,SR02C-DI-EBPM-02:SA:X,
194,SR02C-DI-EBPM-02,y,SR02C-DI-EBPM-02:SA:Y,
194,SR02C-DI-EBPM-02,enabled,SR02C-DI-EBPM-02:CF:ENABLED_S,
194,SR02C-DI-EBPM-02,x_fofb_disabled,SR02C-PC-HBPM-02:FAST:DISABLED,
194,SR02C-DI-EBPM-02,x_sofb_disabled,SR02C-PC-HBPM-02:SLOW:DISABLED,
194,SR02C-DI-EBPM-02,y_fofb_disabled,SR02C-PC-VBPM-02:FAST:DISABLED,
194,SR02C-DI-EBPM-02,y_sofb_disabled,SR02C-PC-VBPM-02:SLOW:DISABLED,
196,SR02A-PC-A1N-04,b0,SR02A-PC-A1N-04:I,SR02A-PC-A1N-04:SETI
198,SR02A-PC-S3A-03,b2,SR02A-PC-S3A-03:I,SR02A-PC-S3A-03:SETI
198,SR02A-PC-HSTR-03,x_kick,SR02A-PC-HSTR-03:I,SR02A-PC-HSTR-03:SETI
198,SR02A-PC-HSTR-03,h_fofb_disabled,SR02A-PC-HSTR-03:FAST:DISABLED,
198,SR02A-PC-HSTR-03,h_sofb_disabled,SR02A-PC-HSTR-03:SLOW:DISABLED,
198,SR02A-PC-VSTR-03,y_kick,SR02A-PC-VSTR-03:I,SR02A-PC-VSTR-03:SETI
198,SR02A-PC-VSTR-03,v_fofb_disabled,SR02A-PC-VSTR-03:FAST:DISABLED,
198,SR02A-PC-VSTR-03,v_sofb_disabled,SR02A-PC-VSTR-03:SLOW:DISABLED,
200,SR02A-PC-A2N-05,b0,SR02A-PC-A2N-05:I,SR02A-PC-A2N-05:SETI
202,SR02-PC-O1X-01,b3,SR02-PC-O1X-01:I,SR02-PC-O1X-01:SETI
204,SR02C-DI-EBPM-03,x,SR02C-DI-EBPM-03:SA:X,
204,SR02C-DI-EBPM-03,y,SR02C-DI-EBPM-03:SA:Y,
204,SR02C-DI-EBPM-03,enabled,SR02C-DI-EBPM-03:CF:ENABLED_S,
204,SR02C-DI-EBPM-03,x_fofb_disabled,SR02C-PC-HBPM-03:FAST:DISABLED,
204,SR02C-DI-EBPM-03,x_sofb_disabled,SR02C-PC-HBPM-03:SLOW:DISABLED,
204,SR02C-DI-EBPM-03,y_fofb_disabled,SR02C-PC-VBPM-03:FAST:DISABLED,
204,SR02C-DI-EBPM-03,y_sofb_disabled,SR02C-PC-VBPM-03:SLOW:DISABLED,
209,SR02A-PC-S4A-04,b2,SR02A-PC-S4A-04:I,SR02A-PC-S4A-04:SETI
209,SR02A-PC-HSTR-04,x_kick,SR02A-PC-HSTR-04:I,SR02A-PC-HSTR-04:SETI
209,SR02A-PC-HSTR-04,h_fofb_disabled,SR02A-PC-HSTR-04:FAST:DISABLED,
209,SR02A-PC-HSTR-04,h_sofb_disabled,SR02A-PC-HSTR-04:SLOW:DISABLED,
209,SR02A-PC-VSTR-04,y_kick,SR02A-PC-VSTR-04:I,SR02A-PC-VSTR-04:SETI
209,SR02A-PC-VSTR-04,v_fofb_disabled,SR02A-PC-VSTR-04:FAST:DISABLED,
