el_id,name,field,get_pv,set_pv
251,SR03A-PC-HSTR-01,h_fofb_disabled,SR03A-PC-HSTR-01:FAST:DISABLED,
251,SR03A-PC-HSTR-01,h_sofb_disabled,SR03A-PC-HSTR-01:SLOW:DISABLED,
251,SR03A-PC-VSTR-01,y_kick,SR03A-PC-VSTR-01:I,SR03A-PC-VSTR-01:SETI
251,SR03A-PC-VSTR-01,v_fofb_disabled,SR03A-PC-VSTR-01:FAST:DISABLED,
251,SR03A-PC-VSTR-01,v_sofb_disabled,SR03A-PC-VSTR-01:SLOW:DISABLED,
254,SR03A-PC-Q2B-02,b1,SR03A-PC-Q2B-02:I,SR03A-PC-Q2B-02:SETI
256,SR03A-PC-Q3B-03,b1,SR03A-PC-Q3B-03:I,SR03A-PC-Q3B-03:SETI
259,SR03A-PC-S2B-02,b2,SR03A-PC-S2B-02:I,SR03A-PC-S2B-02:SETI
259,SR03A-PC-HSTR-02,x_kick,SR03A-PC-HSTR-02:I,SR03A-PC-HSTR-02:SETI
259,SR03A-PC-HSTR-02,h_fofb_disabled,SR03A-PC-HSTR-02:FAST:DISABLED,
259,SR03A-PC-HSTR-02,h_sofb_disabled,SR03A-PC-HSTR-02:SLOW:DISABLED,
259,SR03A-PC-VSTR-02,y_kick,SR03A-PC-VSTR-02:I,SR03A-PC-VSTR-02:SETI
259,SR03A-PC-VSTR-02,v_fofb_disabled,SR03A-PC-VSTR-02:FAST:DISABLED,
259,SR03A-PC-VSTR-02,v_sofb_disabled,SR03A-PC-VSTR-02:SLOW:DISABLED,
262,SR03C-DI-EBPM-02,x,SR03C-DI-EBPM-02:SA:X,
262,SR03C-DI-EBPM-02,y,SR03C-DI-EBPM-02:SA:Y,
262,SR03C-DI-EBPM-02,enabled,SR03C-DI-EBPM-02:CF:ENABLED_S,
262,SR03C-DI-EBPM-02,x_fofb_disabled,SR03C-PC-HBPM-02:FAST:DISABLED,
262,SR03C-DI-EBPM-02,x_sofb_disabled,SR03C-PC-HBPM-02:SLOW:DISABLED,
262,SR03C-DI-EBPM-02,y_fofb_disabled,SR03C-PC-VBPM-02:FAST:DISABLED,
262,SR03C-DI-EBPM-02,y_sofb_disabled,SR03C-PC-VBPM-02:SLOW:DISABLED,
264,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
266,SR03A-PC-Q2AB-04,b1,SR03A-PC-Q2AB-04:I,SR03A-PC-Q2AB-04:SETI
268,SR03C-DI-EBPM-03,x,SR03C-DI-EBPM-03:SA:X,
268,SR03C-DI-EBPM-03,y,SR03C-DI-EBPM-03:SA:Y,
268,SR03C-DI-EBPM-03,enabled,SR03C-DI-EBPM-03:CF:ENABLED_S,
268,SR03C-DI-EBPM-03,x_fofb_disabled,SR03C-PC-HBPM-03:FAST:DISABLED,
268,SR03C-DI-EBPM-03,x_sofb_disabled,SR03C-PC-HBPM-03:SLOW:DISABLED,
268,SR03C-DI-EBPM-03,y_fofb_disabled,SR03C-PC-VBPM-03:FAST:DISABLED,
268,SR03C-DI-EBPM-03,y_sofb_disabled,SR03C-PC-VBPM-03:SLOW:DISABLED,
271,SR03A-PC-S2A-03,b2,SR03A-PC-S2A-03:I,SR03A-PC-S2A-03:SETI
271,SR03A-PC-HSTR-03,x_kick,SR03A-PC-HSTR-03:I,SR03A-PC-HSTR-03:SETI
271,SR03A-PC-HSTR-03,h_fofb_disabled,SR03A-PC-HSTR-03:FAST:DISABLED,
271,SR03A-PC-HSTR-03,h_sofb_disabled,SR03A-PC-HSTR-03:SLOW:DISABLED,
271,SR03A-PC-VSTR-03,y_kick,SR03A-PC-VSTR-03:I,SR03A-PC-VSTR-03:SETI
271,SR03A-PC-VSTR-03,v_fofb_disabled,SR03A-PC-VSTR-03:FAST:DISABLED,
271,SR03A-PC-VSTR-03,v_sofb_disabled,SR03A-PC-VSTR-03:SLOW:DISABLED,
274,SR03A-PC-Q1AB-05,b1,SR03A-PC-Q1AB-05:I,SR03A-PC-Q1AB-05:SETI
276,SR03C-DI-EBPM-04,x,SR03C-DI-EBPM-04:SA:X,
276,SR03C-DI-EBPM-04,y,SR03C-DI-EBPM-04:SA:Y,
276,SR03C-DI-EBPM-04,enabled,SR03C-DI-EBPM-04:CF:ENABLED_S,
276,SR03C-DI-EBPM-04,x_fofb_disabled,SR03C-PC-HBPM-04:FAST:DISABLED,
276,SR03C-DI-EBPM-04,x_sofb_disabled,SR03C-PC-HBPM-04:SLOW:DISABLED,
276,SR03C-DI-EBPM-04,y_fofb_disabled,SR03C-PC-VBPM-04:FAST:DISABLED,
276,SR03C-DI-EBPM-04,y_sofb_disabled,SR03C-PC-VBPM-04:SLOW:DISABLED,
279,SR03A-PC-S1A-04,b2,SR03A-PC-S1A-04:I,SR03A-PC-S1A-04:SETI
279,SR03A-PC-HSTR-04,x_kick,SR03A-PC-HSTR-04:I,SR03A-PC-HSTR-04:SETI
279,SR03A-PC-HSTR-04,h_fofb_disabled,SR03A-PC-HSTR-04:FAST:DISABLED,
279,SR03A-PC-HSTR-04,h_sofb_disabled,SR03A-PC-HSTR-04:SLOW:DISABLED,
279,SR03A-PC-VSTR-04,y_kick,SR03A-PC-VSTR-04:I,SR03A-PC-VSTR-04:SETI
279,SR03A-PC-VSTR-04,v_fofb_disabled,SR03A-PC-VSTR-04:FAST:DISABLED,
279,SR03A-PC-VSTR-04,v_sofb_disabled,SR03A-PC-VSTR-04:SLOW:DISABLED,
282,SR03A-PC-Q1AB-06,b1,SR03A-PC-Q1AB-06:I,SR03A-PC-Q1AB-06:SETI
285,SR03A-PC-S2A-05,b2,SR03A-PC-S2A-05:I,SR03A-PC-S2A-05:SETI
285,SR03A-PC-HSTR-05,x_kick,SR03A-PC-HSTR-05:I,SR03A-PC-HSTR-05:SETI
285,SR03A-PC-HSTR-05,h_fofb_disabled,SR03A-PC-HSTR-05:FAST:DISABLED,
285,SR03A-PC-HSTR-05,h_sofb_disabled,SR03A-PC-HSTR-05:SLOW:DISABLED,
285,SR03A-PC-VSTR-05,y_kick,SR03A-PC-VSTR-05:I,SR03A-PC-VSTR-05:SETI
285,SR03A-PC-VSTR-05,v_fofb_disabled,SR03A-PC-VSTR-05:FAST:DISABLED,
285,SR03A-PC-VSTR-05,v_sofb_disabled,SR03A-PC-VSTR-05:SLOW:DISABLED,
288,SR03A-PC-Q2AB-07,b1,SR03A-PC-Q2AB-07:I,SR03A-PC-Q2AB-07:SETI
290,SR03C-DI-EBPM-05,x,SR03C-DI-EBPM-05:SA:X,
290,SR03C-DI-EBPM-05,y,SR03C-DI-EBPM-05:SA:Y,
290,SR03C-DI-EBPM-05,enabled,SR03C-DI-EBPM-05:CF:ENABLED_S,
290,SR03C-DI-EBPM-05,x_fofb_disabled,SR03C-PC-HBPM-05:FAST:DISABLED,
290,SR03C-DI-EBPM-05,x_sofb_disabled,SR03C-PC-HBPM-05:SLOW:DISABLED,
290,SR03C-DI-EBPM-05,y_fofb_disabled,SR03C-PC-VBPM-05:FAST:DISABLED,
290,SR03C-DI-EBPM-05,y_sofb_disabled,SR03C-PC-VBPM-05:SLOW:DISABLED,
292,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
295,SR03A-PC-S2B-06,b2,SR03A-PC-S2B-06:I,SR03A-PC-S2B-06:SETI
295,SR03A-PC-HSTR-06,x_kick,SR03A-PC-HSTR-06:I,SR03A-PC-HSTR-06:SETI
295,SR03A-PC-HSTR-06,h_fofb_disabled,SR03A-PC-HSTR-06:FAST:DISABLED,
295,SR03A-PC-HSTR-06,h_sofb_disabled,SR03A-PC-HSTR-06:SLOW:DISABLED,
295,SR03A-PC-VSTR-06,y_kick,SR03A-PC-VSTR-06:I,SR03A-PC-VSTR-06:SETI
295,SR03A-PC-VSTR-06,v_fofb_disabled,SR03A-PC-VSTR-06:FAST:DISABLED,
295,SR03A-PC-VSTR-06,v_sofb_disabled,SR03A-PC-VSTR-06:SLOW:DISABLED,
298,SR03A-PC-Q3B-08,b1,SR03A-PC-Q3B-08:I,SR03A-PC-Q3B-08:SETI
300,SR03C-DI-EBPM-06,x,SR03C-DI-EBPM-06:SA:X,
300,SR03C-DI-EBPM-06,y,SR03C-DI-EBPM-06:SA:Y,
300,SR03C-DI-EBPM-06,enabled,SR03C-DI-EBPM-06:CF:ENABLED_S,
300,SR03C-DI-EBPM-06,x_fofb_disabled,SR03C-PC-HBPM-06:FAST:DISABLED,
300,SR03C-DI-EBPM-06,x_sofb_disabled,SR03C-PC-HBPM-06:SLOW:DISABLED,
300,SR03C-DI-EBPM-06,y_fofb_disabled,SR03C-PC-VBPM-06:FAST:DISABLED,
300,SR03C-DI-EBPM-06,y_sofb_disabled,SR03C-PC-VBPM-06:SLOW:DISABLED,
302,SR03A-PC-Q2B-09,b1,SR03A-PC-Q2B-09:I,SR03A-PC-Q2B-09:SETI
305,SR03A-PC-S1B-07,b2,SR03A-PC-S1B-07:I,SR03A-PC-S1B-07:SETI
305,SR03A-PC-HSTR-07,x_kick,SR03A-PC-HSTR-07:I,SR03A-PC-HSTR-07:SETI
305,SR03A-PC-HSTR-07,h_fofb_disabled,SR03A-PC-HSTR-07:FAST:DISABLED,
305,SR03A-PC-HSTR-07,h_sofb_disabled,SR03A-PC-HSTR-07:SLOW:DISABLED,
305,SR03A-PC-VSTR-07,y_kick,SR03A-PC-VSTR-07:I,SR03A-PC-VSTR-07:SETI
305,SR03A-PC-VSTR-07,v_fofb_disabled,SR03A-PC-VSTR-07:FAST:DISABLED,
305,SR03A-PC-VSTR-07,v_sofb_disabled,SR03A-PC-VSTR-07:SLOW:DISABLED,
308,SR03A-PC-Q1B-10,b1,SR03A-PC-Q1B-10:I,SR03A-PC-Q1B-10:SETI
310,SR03C-DI-EBPM-07,x,SR03C-DI-EBPM-07:SA:X,
310,SR03C-DI-EBPM-07,y,SR03C-DI-EBPM-07:SA:Y,
310,SR03C-DI-EBPM-07,enabled,SR03C-DI-EBPM-07:CF:ENABLED_S,
310,SR03C-DI-EBPM-07,x_fofb_disabled,SR03C-PC-HBPM-07:FAST:DISABLED,
310,SR03C-DI-EBPM-07,x_sofb_disabled,SR03C-PC-HBPM-07:SLOW:DISABLED,
310,SR03C-DI-EBPM-07,y_fofb_disabled,SR03C-PC-VBPM-07:FAST:DISABLED,
310,SR03C-DI-EBPM-07,y_sofb_disabled,SR03C-PC-VBPM-07:SLOW:DISABLED,
320,SR04I-PC-HSTR-11,x_kick,SR04I-PC-HSTR-11:I,SR04I-PC-HSTR-11:SETI
321,SR04I-PC-VSTR-11,y_kick,SR04I-PC-VSTR-11:I,SR04I-PC-VSTR-11:SETI
325,SR04I-PC-HSTR-12,x_kick,SR04I-PC-HSTR-12:I,SR04I-PC-HSTR-12:SETI
326,SR04I-PC-VSTR-12,y_kick,SR04I-PC-VSTR-12:I,SR04I-PC-VSTR-12:SETI
332,SR04J-PC-HSTR-11,x_kick,SR04J-PC-HSTR-11:I,SR04J-PC-HSTR-11:SETI
333,SR04J-PC-VSTR-11,y_kick,SR04J-PC-VSTR-11:I,SR04J-PC-VSTR-11:SETI
337,SR04J-PC-HSTR-12,x_kick,SR04J-PC-HSTR-12:I,SR04J-PC-HSTR-12:SETI
338,SR04J-PC-VSTR-12,y_kick,SR04J-PC-VSTR-12:I,SR04J-PC-VSTR-12:SETI
344,SR04C-DI-EBPM-01,x,SR04C-DI-EBPM-01:SA:X,
344,SR04C-DI-EBPM-01,y,SR04C-DI-EBPM-01:SA:Y,
344,SR04C-DI-EBPM-01,enabled,SR04C-DI-EBPM-01:CF:ENABLED_S,
344,SR04C-DI-EBPM-01,x_fofb_disabled,SR04C-PC-HBPM-01:FAST:DISABLED,
344,SR04C-DI-EBPM-01,x_sofb_disabled,SR04C-PC-HBPM-01:SLOW:DISABLED,
344,SR04C-DI-EBPM-01,y_fofb_disabled,SR04C-PC-VBPM-01:FAST:DISABLED,
344,SR04C-DI-EBPM-01,y_sofb_disabled,SR04C-PC-VBPM-01:SLOW:DISABLED,
346,SR04A-PC-Q1B-01,b1,SR04A-PC-Q1B-01:I,SR04A-PC-Q1B-01:SETI
349,SR04A-PC-S1C-01,b2,SR04A-PC-S1C-01:I,SR04A-PC-S1C-01:SETI
349,SR04A-PC-HSTR-01,x_kick,SR04A-PC-HSTR-01:I,SR04A-PC-HSTR-01:SETI
349,SR04A-PC-HSTR-01,h_fofb_disabled,SR04A-PC-HSTR-01:FAST:DISABLED,
349,SR04A-PC-HSTR-01,h_sofb_disabled,SR04A-PC-HSTR-01:SLOW:DISABLED,
349,SR04A-PC-VSTR-01,y_kick,SR04A-PC-VSTR-01:I,SR04A-PC-VSTR-01:SETI
349,SR04A-PC-VSTR-01,v_fofb_disabled,SR04A-PC-VSTR-01:FAST:DISABLED,
349,SR04A-PC-VSTR-01,v_sofb_disabled,SR04A-PC-VSTR-01:SLOW:DISABLED,
352,SR04A-PC-Q2B-02,b1,SR04A-PC-Q2B-02:I,SR04A-PC-Q2B-02:SETI
354,SR04A-PC-Q3B-03,b1,SR04A-PC-Q3B-03:I,SR04A-PC-Q3B-03:SETI
357,SR04A-PC-S2C-02,b2,SR04A-PC-S2C-02:I,SR04A-PC-S2C-02:SETI
357,SR04A-PC-HSTR-02,x_kick,SR04A-PC-HSTR-02:I,SR04A-PC-HSTR-02:SETI
357,SR04A-PC-HSTR-02,h_fofb_disabled,SR04A-PC-HSTR-02:FAST:DISABLED,
357,SR04A-PC-HSTR-02,h_sofb_disabled,SR04A-PC-HSTR-02:SLOW:DISABLED,
357,SR04A-PC-VSTR-02,y_kick,SR04A-PC-VSTR-02:I,SR04A-PC-VSTR-02:SETI
357,SR04A-PC-VSTR-02,v_fofb_disabled,SR04A-PC-VSTR-02:FAST:DISABLED,
357,SR04A-PC-VSTR-02,v_sofb_disabled,SR04A-PC-VSTR-02:SLOW:DISABLED,
360,SR04C-DI-EBPM-02,x,SR04C-DI-EBPM-02:SA:X,
360,SR04C-DI-EBPM-02,y,SR04C-DI-EBPM-02:SA:Y,
360,SR04C-DI-EBPM-02,enabled,SR04C-DI-EBPM-02:CF:ENABLED_S,
360,SR04C-DI-EBPM-02,x_fofb_disabled,SR04C-PC-HBPM-02:FAST:DISABLED,
360,SR04C-DI-EBPM-02,x_sofb_disabled,SR04C-PC-HBPM-02:SLOW:DISABLED,
360,SR04C-DI-EBPM-02,y_fofb_disabled,SR04C-PC-VBPM-02:FAST:DISABLED,
360,SR04C-DI-EBPM-02,y_sofb_disabled,SR04C-PC-VBPM-02:SLOW:DISABLED,
362,SR-PC-DIPOL-01,b0,SR-PC-DIPOL-01:I,SR-PC-DIPOL-01:SETI
364,SR04A-PC-Q2AB-04,b1,SR04A-PC-Q2AB-04:I,SR04A-PC-Q2AB-04:SETI
366,SR04C-DI-EBPM-03,x,SR04C-DI-EBPM-03:SA:X,
366,SR04C-DI-EBPM-03,y,SR04C-DI-EBPM-03:SA:Y,
366,SR04C-DI-EBPM-03,enabled,SR04C-DI-EBPM-03:CF:ENABLED_S,
366,SR04C-DI-EBPM-03,x_fofb_disabled,SR04C-PC-HBPM-03:FAST:DISABLED,
366,SR04C-DI-EBPM-03,x_sofb_disabled,SR04C-PC-HBPM-03:SLOW:DISABLED,
366,SR04C-DI-EBPM-03,y_fofb_disabled,SR04C-PC-VBPM-03:FAST:DISABLED,
366,SR04C-DI-EBPM-03,y_sofb_disabled,SR04C-PC-VBPM-03:SLOW:DISABLED,
369,SR04A-PC-S2A-03,b2,SR04A-PC-S2A-03:I,SR04A-PC-S2A-03:SETI
369,SR04A-PC-HSTR-03,x_kick,SR04A-PC-HSTR-03:I,SR04A-PC-HSTR-03:SETI
369,SR04A-PC-HSTR-03,h_fofb_disabled,SR04A-PC-HSTR-03:FAST:DISABLED,
369,SR04A-PC-HSTR-03,h_sofb_disabled,SR04A-PC-HSTR-03:SLOW:DISABLED,
369,SR04A-PC-VSTR-03,y_kick,SR04A-PC-VSTR-03:I,SR04A-PC-VSTR-03:SETI
369,SR04A-PC-VSTR-03,v_fofb_disabled,SR04A-PC-VSTR-03:FAST:DISABLED,
369,SR04A-PC-VSTR-03,v_sofb_disabled,SR04A-PC-VSTR-03:SLOW:DISABLED,
372,SR04A-PC-Q1AB-05,b1,SR04A-PC-Q1AB-05:I,SR04A-PC-Q1AB-05:SETI
374,SR04C-DI-EBPM-04,x,SR04C-DI-EBPM-04:SA:X,
374,SR04C-DI-EBPM-04,y,SR04C-DI-EBPM-04:SA:Y,
374,SR04C-DI-EBPM-04,enabled,SR04C-DI-EBPM-04:CF:ENABLED_S,
374,SR04C-DI-EBPM-04,x_fofb_disabled,SR04C-PC-HBPM-04:FAST:DISABLED,
374,SR04C-DI-EBPM-04,x_sofb_disabled,SR04C-PC-HBPM-04:SLOW:DISABLED,
374,SR04C-DI-EBPM-04,y_fofb_disabled,SR04C-PC-VBPM-04:FAST:DISABLED,
