el_id,field,uc_type,uc_id,phys_units,eng_units,lower_lim,upper_lim
467,b1,pchip,10,m^-2,A,0,200
536,b1,pchip,10,m^-2,A,0,200
558,b1,pchip,10,m^-2,A,0,200
628,b1,pchip,10,m^-2,A,0,200
650,b1,pchip,10,m^-2,A,0,200
707,b1,pchip,10,m^-2,A,0,200
845,b1,pchip,10,m^-2,A,0,200
937,b1,pchip,10,m^-2,A,0,200
959,b1,pchip,10,m^-2,A,0,200
1029,b1,pchip,10,m^-2,A,0,200
1053,b1,pchip,10,m^-2,A,0,200
1110,b1,pchip,10,m^-2,A,0,200
1248,b1,pchip,10,m^-2,A,0,200
1304,b1,pchip,10,m^-2,A,0,200
1326,b1,pchip,10,m^-2,A,0,200
1383,b1,pchip,10,m^-2,A,0,200
1405,b1,pchip,10,m^-2,A,0,200
1463,b1,pchip,10,m^-2,A,0,200
1555,b1,pchip,10,m^-2,A,0,200
1613,b1,pchip,10,m^-2,A,0,200
1635,b1,pchip,10,m^-2,A,0,200
1706,b1,pchip,10,m^-2,A,0,200
1728,b1,pchip,10,m^-2,A,0,200
1815,b1,pchip,10,m^-2,A,0,200
1915,b1,pchip,10,m^-2,A,0,200
1972,b1,pchip,10,m^-2,A,0,200
1994,b1,pchip,10,m^-2,A,0,200
2051,b1,pchip,10,m^-2,A,0,200
2073,b1,pchip,10,m^-2,A,0,200
2144,b1,pchip,10,m^-2,A,0,200
55,b1,pchip,11,m^-2,A,0,200
256,b1,pchip,11,m^-2,A,0,200
298,b1,pchip,11,m^-2,A,0,200
354,b1,pchip,11,m^-2,A,0,200
477,b1,pchip,11,m^-2,A,0,200
526,b1,pchip,11,m^-2,A,0,200
568,b1,pchip,11,m^-2,A,0,200
618,b1,pchip,11,m^-2,A,0,200
661,b1,pchip,11,m^-2,A,0,200
697,b1,pchip,11,m^-2,A,0,200
855,b1,pchip,11,m^-2,A,0,200
927,b1,pchip,11,m^-2,A,0,200
969,b1,pchip,11,m^-2,A,0,200
1019,b1,pchip,11,m^-2,A,0,200
1063,b1,pchip,11,m^-2,A,0,200
1100,b1,pchip,11,m^-2,A,0,200
1258,b1,pchip,11,m^-2,A,0,200
1294,b1,pchip,11,m^-2,A,0,200
1336,b1,pchip,11,m^-2,A,0,200
1373,b1,pchip,11,m^-2,A,0,200
1415,b1,pchip,11,m^-2,A,0,200
1453,b1,pchip,11,m^-2,A,0,200
1565,b1,pchip,11,m^-2,A,0,200
1603,b1,pchip,11,m^-2,A,0,200
1646,b1,pchip,11,m^-2,A,0,200
1696,b1,pchip,11,m^-2,A,0,200
1738,b1,pchip,11,m^-2,A,0,200
1805,b1,pchip,11,m^-2,A,0,200
1926,b1,pchip,11,m^-2,A,0,200
1962,b1,pchip,11,m^-2,A,0,200
2005,b1,pchip,11,m^-2,A,0,200
2041,b1,pchip,11,m^-2,A,0,200
2084,b1,pchip,11,m^-2,A,0,200
2134,b1,pchip,11,m^-2,A,0,200
59,b1,pchip,12,m^-2,A,0,200
254,b1,pchip,12,m^-2,A,0,200
302,b1,pchip,12,m^-2,A,0,200
352,b1,pchip,12,m^-2,A,0,200
481,b1,pchip,12,m^-2,A,0,200
524,b1,pchip,12,m^-2,A,0,200
572,b1,pchip,12,m^-2,A,0,200
616,b1,pchip,12,m^-2,A,0,200
665,b1,pchip,12,m^-2,A,0,200
695,b1,pchip,12,m^-2,A,0,200
859,b1,pchip,12,m^-2,A,0,200
925,b1,pchip,12,m^-2,A,0,200
973,b1,pchip,12,m^-2,A,0,200
1017,b1,pchip,12,m^-2,A,0,200
1067,b1,pchip,12,m^-2,A,0,200
1098,b1,pchip,12,m^-2,A,0,200
1262,b1,pchip,12,m^-2,A,0,200
1292,b1,pchip,12,m^-2,A,0,200
1340,b1,pchip,12,m^-2,A,0,200
1371,b1,pchip,12,m^-2,A,0,200
1419,b1,pchip,12,m^-2,A,0,200
1451,b1,pchip,12,m^-2,A,0,200
1569,b1,pchip,12,m^-2,A,0,200
1601,b1,pchip,12,m^-2,A,0,200
1650,b1,pchip,12,m^-2,A,0,200
1694,b1,pchip,12,m^-2,A,0,200
1742,b1,pchip,12,m^-2,A,0,200
1803,b1,pchip,12,m^-2,A,0,200
1930,b1,pchip,12,m^-2,A,0,200
1960,b1,pchip,12,m^-2,A,0,200
2009,b1,pchip,12,m^-2,A,0,200
2039,b1,pchip,12,m^-2,A,0,200
2088,b1,pchip,12,m^-2,A,0,200
2132,b1,pchip,12,m^-2,A,0,200
65,b1,pchip,13,m^-2,A,0,200
248,b1,pchip,13,m^-2,A,0,200
308,b1,pchip,13,m^-2,A,0,200
346,b1,pchip,13,m^-2,A,0,200
487,b1,pchip,13,m^-2,A,0,200
518,b1,pchip,13,m^-2,A,0,200
578,b1,pchip,13,m^-2,A,0,200
610,b1,pchip,13,m^-2,A,0,200
671,b1,pchip,13,m^-2,A,0,200
689,b1,pchip,13,m^-2,A,0,200
865,b1,pchip,13,m^-2,A,0,200
919,b1,pchip,13,m^-2,A,0,200
979,b1,pchip,13,m^-2,A,0,200
1011,b1,pchip,13,m^-2,A,0,200
1073,b1,pchip,13,m^-2,A,0,200
1092,b1,pchip,13,m^-2,A,0,200
1268,b1,pchip,13,m^-2,A,0,200
1286,b1,pchip,13,m^-2,A,0,200
1346,b1,pchip,13,m^-2,A,0,200
1365,b1,pchip,13,m^-2,A,0,200
1425,b1,pchip,13,m^-2,A,0,200
1445,b1,pchip,13,m^-2,A,0,200
1575,b1,pchip,13,m^-2,A,0,200
1595,b1,pchip,13,m^-2,A,0,200
1656,b1,pchip,13,m^-2,A,0,200
1688,b1,pchip,13,m^-2,A,0,200
1748,b1,pchip,13,m^-2,A,0,200
1797,b1,pchip,13,m^-2,A,0,200
1936,b1,pchip,13,m^-2,A,0,200
1954,b1,pchip,13,m^-2,A,0,200
2015,b1,pchip,13,m^-2,A,0,200
2033,b1,pchip,13,m^-2,A,0,200
2094,b1,pchip,13,m^-2,A,0,200
2126,b1,pchip,13,m^-2,A,0,200
99,b1,pchip,14,m^-2,A,0,200
210,b1,pchip,15,m^-2,A,0,200
103,b1,pchip,16,m^-2,A,0,200
204,b1,pchip,17,m^-2,A,0,200
122,b1,pchip,18,m^-2,A,0,200
128,b1,pchip,19,m^-2,A,0,200
179,b1,pchip,20,m^-2,A,0,200
187,b1,pchip,21,m^-2,A,0,200
142,b1,pchip,22,m^-2,A,0,200
163,b1,pchip,23,m^-2,A,0,200
751,b1,pchip,24,m^-2,A,0,200
778,b1,pchip,25,m^-2,A,0,200
780,b1,pchip,26,m^-2,A,0,200
803,b1,pchip,27,m^-2,A,0,200
1154,b1,pchip,28,m^-2,A,0,200
1181,b1,pchip,29,m^-2,A,0,200
1183,b1,pchip,30,m^-2,A,0,200
1206,b1,pchip,31,m^-2,A,0,200
8,b2,pchip,32,m^-3,A,-100,100
403,b2,pchip,32,m^-3,A,-100,100
430,b2,pchip,32,m^-3,A,-100,100
746,b2,pchip,32,m^-3,A,-100,100
808,b2,pchip,32,m^-3,A,-100,100
1149,b2,pchip,32,m^-3,A,-100,100
1211,b2,pchip,32,m^-3,A,-100,100
1503,b2,pchip,32,m^-3,A,-100,100
1518,b2,pchip,32,m^-3,A,-100,100
1854,b2,pchip,32,m^-3,A,-100,100
1878,b2,pchip,32,m^-3,A,-100,100
2184,b2,pchip,32,m^-3,A,-100,100
16,b2,pchip,33,m^-3,A,-100,100
393,b2,pchip,33,m^-3,A,-100,100
438,b2,pchip,33,m^-3,A,-100,100
736,b2,pchip,33,m^-3,A,-100,100
816,b2,pchip,33,m^-3,A,-100,100
1139,b2,pchip,33,m^-3,A,-100,100
1219,b2,pchip,33,m^-3,A,-100,100
1493,b2,pchip,33,m^-3,A,-100,100
1526,b2,pchip,33,m^-3,A,-100,100
1844,b2,pchip,33,m^-3,A,-100,100
1886,b2,pchip,33,m^-3,A,-100,100
2174,b2,pchip,33,m^-3,A,-100,100
28,b2,pchip,34,m^-3,A,0,100
42,b2,pchip,35,m^-3,A,0,100
271,b2,pchip,36,m^-3,A,0,100
285,b2,pchip,37,m^-3,A,0,100
369,b2,pchip,38,m^-3,A,0,100
383,b2,pchip,39,m^-3,A,0,100
450,b2,pchip,40,m^-3,A,0,100
464,b2,pchip,41,m^-3,A,0,100
541,b2,pchip,42,m^-3,A,0,100
555,b2,pchip,43,m^-3,A,0,100
633,b2,pchip,44,m^-3,A,0,100
647,b2,pchip,45,m^-3,A,0,100
712,b2,pchip,46,m^-3,A,0,100
726,b2,pchip,47,m^-3,A,0,100
828,b2,pchip,48,m^-3,A,0,100
842,b2,pchip,49,m^-3,A,0,100
942,b2,pchip,50,m^-3,A,0,100
956,b2,pchip,51,m^-3,A,0,100
1034,b2,pchip,52,m^-3,A,0,100
1115,b2,pchip,53,m^-3,A,0,100
1129,b2,pchip,54,m^-3,A,0,100
1231,b2,pchip,55,m^-3,A,0,100
1245,b2,pchip,56,m^-3,A,0,100
1309,b2,pchip,57,m^-3,A,0,100
1323,b2,pchip,58,m^-3,A,0,100
1388,b2,pchip,59,m^-3,A,0,100
1402,b2,pchip,60,m^-3,A,0,100
1468,b2,pchip,61,m^-3,A,0,100
1482,b2,pchip,62,m^-3,A,0,100
1538,b2,pchip,63,m^-3,A,0,100
1552,b2,pchip,64,m^-3,A,0,100
1618,b2,pchip,65,m^-3,A,0,100
1632,b2,pchip,66,m^-3,A,0,100
1711,b2,pchip,67,m^-3,A,0,100
1725,b2,pchip,68,m^-3,A,0,100
1820,b2,pchip,69,m^-3,A,0,100
1834,b2,pchip,70,m^-3,A,0,100
1898,b2,pchip,71,m^-3,A,0,100
1912,b2,pchip,72,m^-3,A,0,100
1977,b2,pchip,73,m^-3,A,0,100
1991,b2,pchip,74,m^-3,A,0,100
2056,b2,pchip,75,m^-3,A,0,100
2070,b2,pchip,76,m^-3,A,0,100
2149,b2,pchip,77,m^-3,A,0,100
2163,b2,pchip,78,m^-3,A,0,100
36,b2,pchip,79,m^-3,A,0,100
279,b2,pchip,79,m^-3,A,0,100
377,b2,pchip,79,m^-3,A,0,100
458,b2,pchip,79,m^-3,A,0,100
549,b2,pchip,79,m^-3,A,0,100
641,b2,pchip,79,m^-3,A,0,100
720,b2,pchip,79,m^-3,A,0,100
836,b2,pchip,79,m^-3,A,0,100
950,b2,pchip,79,m^-3,A,0,100
1042,b2,pchip,79,m^-3,A,0,100
1123,b2,pchip,79,m^-3,A,0,100
1239,b2,pchip,79,m^-3,A,0,100
1317,b2,pchip,79,m^-3,A,0,100
1396,b2,pchip,79,m^-3,A,0,100
1476,b2,pchip,79,m^-3,A,0,100
1546,b2,pchip,79,m^-3,A,0,100
1626,b2,pchip,79,m^-3,A,0,100
1719,b2,pchip,79,m^-3,A,0,100
1828,b2,pchip,79,m^-3,A,0,100
1906,b2,pchip,79,m^-3,A,0,100
1985,b2,pchip,79,m^-3,A,0,100
2064,b2,pchip,79,m^-3,A,0,100
2157,b2,pchip,79,m^-3,A,0,100
52,b2,pchip,80,m^-3,A,-100,100
357,b2,pchip,80,m^-3,A,-100,100
474,b2,pchip,80,m^-3,A,-100,100
700,b2,pchip,80,m^-3,A,-100,100
852,b2,pchip,80,m^-3,A,-100,100
1103,b2,pchip,80,m^-3,A,-100,100
1255,b2,pchip,80,m^-3,A,-100,100
1456,b2,pchip,80,m^-3,A,-100,100
1562,b2,pchip,80,m^-3,A,-100,100
1808,b2,pchip,80,m^-3,A,-100,100
1923,b2,pchip,80,m^-3,A,-100,100
2137,b2,pchip,80,m^-3,A,-100,100
62,b2,pchip,81,m^-3,A,-100,100
349,b2,pchip,81,m^-3,A,-100,100
484,b2,pchip,81,m^-3,A,-100,100
692,b2,pchip,81,m^-3,A,-100,100
862,b2,pchip,81,m^-3,A,-100,100
1095,b2,pchip,81,m^-3,A,-100,100
1265,b2,pchip,81,m^-3,A,-100,100
1448,b2,pchip,81,m^-3,A,-100,100
1572,b2,pchip,81,m^-3,A,-100,100
1800,b2,pchip,81,m^-3,A,-100,100
1933,b2,pchip,81,m^-3,A,-100,100
2129,b2,pchip,81,m^-3,A,-100,100
101,b2,pchip,82,m^-3,A,0,100
208,b2,pchip,83,m^-3,A,0,100
107,b2,pchip,84,m^-3,A,0,100
200,b2,pchip,85,m^-3,A,0,100
120,b2,pchip,86,m^-3,A,0,100
130,b2,pchip,87,m^-3,A,0,100
177,b2,pchip,88,m^-3,A,0,100
189,b2,pchip,89,m^-3,A,0,100
126,b2,pchip,90,m^-3,A,0,100
185,b2,pchip,91,m^-3,A,0,100
251,b2,pchip,92,m^-3,A,-100,100
305,b2,pchip,92,m^-3,A,-100,100
521,b2,pchip,92,m^-3,A,-100,100
575,b2,pchip,92,m^-3,A,-100,100
613,b2,pchip,92,m^-3,A,-100,100
668,b2,pchip,92,m^-3,A,-100,100
922,b2,pchip,92,m^-3,A,-100,100
976,b2,pchip,92,m^-3,A,-100,100
1014,b2,pchip,92,m^-3,A,-100,100
1070,b2,pchip,92,m^-3,A,-100,100
1289,b2,pchip,92,m^-3,A,-100,100
1343,b2,pchip,92,m^-3,A,-100,100
1368,b2,pchip,92,m^-3,A,-100,100
1422,b2,pchip,92,m^-3,A,-100,100
1598,b2,pchip,92,m^-3,A,-100,100
1653,b2,pchip,92,m^-3,A,-100,100
1691,b2,pchip,92,m^-3,A,-100,100
1745,b2,pchip,92,m^-3,A,-100,100
1957,b2,pchip,92,m^-3,A,-100,100
2012,b2,pchip,92,m^-3,A,-100,100
2036,b2,pchip,92,m^-3,A,-100,100
2091,b2,pchip,92,m^-3,A,-100,100
259,b2,pchip,93,m^-3,A,0,100
295,b2,pchip,94,m^-3,A,0,100
529,b2,pchip,95,m^-3,A,0,100
565,b2,pchip,96,m^-3,A,0,100
621,b2,pchip,97,m^-3,A,0,100
658,b2,pchip,98,m^-3,A,0,100
930,b2,pchip,99,m^-3,A,0,100
966,b2,pchip,100,m^-3,A,0,100
1022,b2,pchip,101,m^-3,A,0,100
1060,b2,pchip,102,m^-3,A,0,100
1297,b2,pchip,103,m^-3,A,0,100
1333,b2,pchip,104,m^-3,A,0,100
1376,b2,pchip,105,m^-3,A,0,100
1412,b2,pchip,106,m^-3,A,0,100
1606,b2,pchip,107,m^-3,A,0,100
1643,b2,pchip,108,m^-3,A,0,100
1699,b2,pchip,109,m^-3,A,0,100
1735,b2,pchip,110,m^-3,A,0,100
1965,b2,pchip,111,m^-3,A,0,100
2002,b2,pchip,112,m^-3,A,0,120
2044,b2,pchip,113,m^-3,A,0,100
2081,b2,pchip,114,m^-3,A,0,100
21,b0,pchip,115,m^-1,A,0,1400
49,b0,pchip,115,m^-1,A,0,1400
111,b0,pchip,115,m^-1,A,0,1400
136,b0,pchip,115,m^-1,A,0,1400
170,b0,pchip,115,m^-1,A,0,1400
195,b0,pchip,115,m^-1,A,0,1400
264,b0,pchip,115,m^-1,A,0,1400
292,b0,pchip,115,m^-1,A,0,1400
362,b0,pchip,115,m^-1,A,0,1400
390,b0,pchip,115,m^-1,A,0,1400
443,b0,pchip,115,m^-1,A,0,1400
471,b0,pchip,115,m^-1,A,0,1400
534,b0,pchip,115,m^-1,A,0,1400
562,b0,pchip,115,m^-1,A,0,1400
626,b0,pchip,115,m^-1,A,0,1400
655,b0,pchip,115,m^-1,A,0,1400
705,b0,pchip,115,m^-1,A,0,1400
733,b0,pchip,115,m^-1,A,0,1400
821,b0,pchip,115,m^-1,A,0,1400
849,b0,pchip,115,m^-1,A,0,1400
935,b0,pchip,115,m^-1,A,0,1400
963,b0,pchip,115,m^-1,A,0,1400
1027,b0,pchip,115,m^-1,A,0,1400
1057,b0,pchip,115,m^-1,A,0,1400
1108,b0,pchip,115,m^-1,A,0,1400
1136,b0,pchip,115,m^-1,A,0,1400
1224,b0,pchip,115,m^-1,A,0,1400
1252,b0,pchip,115,m^-1,A,0,1400
1302,b0,pchip,115,m^-1,A,0,1400
1330,b0,pchip,115,m^-1,A,0,1400
1381,b0,pchip,115,m^-1,A,0,1400
1409,b0,pchip,115,m^-1,A,0,1400
1461,b0,pchip,115,m^-1,A,0,1400
1490,b0,pchip,115,m^-1,A,0,1400
1531,b0,pchip,115,m^-1,A,0,1400
1559,b0,pchip,115,m^-1,A,0,1400
1611,b0,pchip,115,m^-1,A,0,1400
1640,b0,pchip,115,m^-1,A,0,1400
1704,b0,pchip,115,m^-1,A,0,1400
1732,b0,pchip,115,m^-1,A,0,1400
1813,b0,pchip,115,m^-1,A,0,1400
1841,b0,pchip,115,m^-1,A,0,1400
1891,b0,pchip,115,m^-1,A,0,1400
1920,b0,pchip,115,m^-1,A,0,1400
1970,b0,pchip,115,m^-1,A,0,1400
1999,b0,pchip,115,m^-1,A,0,1400
2049,b0,pchip,115,m^-1,A,0,1400
2078,b0,pchip,115,m^-1,A,0,1400
2142,b0,pchip,115,m^-1,A,0,1400
2171,b0,pchip,115,m^-1,A,0,1400
111,db0,pchip,116,m^-1,A,0,200
195,db0,pchip,116,m^-1,A,0,200
136,db0,pchip,117,m^-1,A,0,200
170,db0,pchip,117,m^-1,A,0,200
3,x,poly,118,mm,m,,
3,y,poly,118,mm,m,,
19,x,poly,118,mm,m,,
19,y,poly,118,mm,m,,
25,x,poly,118,mm,m,,
25,y,poly,118,mm,m,,
33,x,poly,118,mm,m,,
33,y,poly,118,mm,m,,
47,x,poly,118,mm,m,,
47,y,poly,118,mm,m,,
57,x,poly,118,mm,m,,
57,y,poly,118,mm,m,,
67,x,poly,118,mm,m,,
67,y,poly,118,mm,m,,
95,x,poly,118,mm,m,,
95,y,poly,118,mm,m,,
118,x,poly,118,mm,m,,
118,y,poly,118,mm,m,,
134,x,poly,118,mm,m,,
134,y,poly,118,mm,m,,
147,x,poly,118,mm,m,,
147,y,poly,118,mm,m,,
161,x,poly,118,mm,m,,
