el_id,field,uc_type,uc_id,phys_units,eng_units,lower_lim,upper_lim
471,b1,pchip,10,m^-2,A,0,200
540,b1,pchip,10,m^-2,A,0,200
562,b1,pchip,10,m^-2,A,0,200
632,b1,pchip,10,m^-2,A,0,200
654,b1,pchip,10,m^-2,A,0,200
711,b1,pchip,10,m^-2,A,0,200
849,b1,pchip,10,m^-2,A,0,200
941,b1,pchip,10,m^-2,A,0,200
963,b1,pchip,10,m^-2,A,0,200
1033,b1,pchip,10,m^-2,A,0,200
1055,b1,pchip,10,m^-2,A,0,200
1112,b1,pchip,10,m^-2,A,0,200
1250,b1,pchip,10,m^-2,A,0,200
1306,b1,pchip,10,m^-2,A,0,200
1328,b1,pchip,10,m^-2,A,0,200
1385,b1,pchip,10,m^-2,A,0,200
1407,b1,pchip,10,m^-2,A,0,200
1465,b1,pchip,10,m^-2,A,0,200
1557,b1,pchip,10,m^-2,A,0,200
1615,b1,pchip,10,m^-2,A,0,200
1637,b1,pchip,10,m^-2,A,0,200
1708,b1,pchip,10,m^-2,A,0,200
1730,b1,pchip,10,m^-2,A,0,200
1817,b1,pchip,10,m^-2,A,0,200
1917,b1,pchip,10,m^-2,A,0,200
1974,b1,pchip,10,m^-2,A,0,200
1996,b1,pchip,10,m^-2,A,0,200
2053,b1,pchip,10,m^-2,A,0,200
2075,b1,pchip,10,m^-2,A,0,200
2146,b1,pchip,10,m^-2,A,0,200
55,b1,pchip,11,m^-2,A,0,200
256,b1,pchip,11,m^-2,A,0,200
298,b1,pchip,11,m^-2,A,0,200
358,b1,pchip,11,m^-2,A,0,200
481,b1,pchip,11,m^-2,A,0,200
530,b1,pchip,11,m^-2,A,0,200
572,b1,pchip,11,m^-2,A,0,200
622,b1,pchip,11,m^-2,A,0,200
665,b1,pchip,11,m^-2,A,0,200
701,b1,pchip,11,m^-2,A,0,200
859,b1,pchip,11,m^-2,A,0,200
931,b1,pchip,11,m^-2,A,0,200
973,b1,pchip,11,m^-2,A,0,200
1023,b1,pchip,11,m^-2,A,0,200
1065,b1,pchip,11,m^-2,A,0,200
1102,b1,pchip,11,m^-2,A,0,200
1260,b1,pchip,11,m^-2,A,0,200
1296,b1,pchip,11,m^-2,A,0,200
1338,b1,pchip,11,m^-2,A,0,200
1375,b1,pchip,11,m^-2,A,0,200
1417,b1,pchip,11,m^-2,A,0,200
1455,b1,pchip,11,m^-2,A,0,200
1567,b1,pchip,11,m^-2,A,0,200
1605,b1,pchip,11,m^-2,A,0,200
1648,b1,pchip,11,m^-2,A,0,200
1698,b1,pchip,11,m^-2,A,0,200
1740,b1,pchip,11,m^-2,A,0,200
1807,b1,pchip,11,m^-2,A,0,200
1928,b1,pchip,11,m^-2,A,0,200
1964,b1,pchip,11,m^-2,A,0,200
2007,b1,pchip,11,m^-2,A,0,200
2043,b1,pchip,11,m^-2,A,0,200
2086,b1,pchip,11,m^-2,A,0,200
2136,b1,pchip,11,m^-2,A,0,200
59,b1,pchip,12,m^-2,A,0,200
254,b1,pchip,12,m^-2,A,0,200
302,b1,pchip,12,m^-2,A,0,200
356,b1,pchip,12,m^-2,A,0,200
485,b1,pchip,12,m^-2,A,0,200
528,b1,pchip,12,m^-2,A,0,200
576,b1,pchip,12,m^-2,A,0,200
620,b1,pchip,12,m^-2,A,0,200
669,b1,pchip,12,m^-2,A,0,200
699,b1,pchip,12,m^-2,A,0,200
863,b1,pchip,12,m^-2,A,0,200
929,b1,pchip,12,m^-2,A,0,200
977,b1,pchip,12,m^-2,A,0,200
1021,b1,pchip,12,m^-2,A,0,200
1069,b1,pchip,12,m^-2,A,0,200
1100,b1,pchip,12,m^-2,A,0,200
1264,b1,pchip,12,m^-2,A,0,200
1294,b1,pchip,12,m^-2,A,0,200
1342,b1,pchip,12,m^-2,A,0,200
1373,b1,pchip,12,m^-2,A,0,200
1421,b1,pchip,12,m^-2,A,0,200
1453,b1,pchip,12,m^-2,A,0,200
1571,b1,pchip,12,m^-2,A,0,200
1603,b1,pchip,12,m^-2,A,0,200
1652,b1,pchip,12,m^-2,A,0,200
1696,b1,pchip,12,m^-2,A,0,200
1744,b1,pchip,12,m^-2,A,0,200
1805,b1,pchip,12,m^-2,A,0,200
1932,b1,pchip,12,m^-2,A,0,200
1962,b1,pchip,12,m^-2,A,0,200
2011,b1,pchip,12,m^-2,A,0,200
2041,b1,pchip,12,m^-2,A,0,200
2090,b1,pchip,12,m^-2,A,0,200
2134,b1,pchip,12,m^-2,A,0,200
65,b1,pchip,13,m^-2,A,0,200
248,b1,pchip,13,m^-2,A,0,200
308,b1,pchip,13,m^-2,A,0,200
350,b1,pchip,13,m^-2,A,0,200
491,b1,pchip,13,m^-2,A,0,200
522,b1,pchip,13,m^-2,A,0,200
582,b1,pchip,13,m^-2,A,0,200
614,b1,pchip,13,m^-2,A,0,200
675,b1,pchip,13,m^-2,A,0,200
693,b1,pchip,13,m^-2,A,0,200
869,b1,pchip,13,m^-2,A,0,200
923,b1,pchip,13,m^-2,A,0,200
983,b1,pchip,13,m^-2,A,0,200
1015,b1,pchip,13,m^-2,A,0,200
1075,b1,pchip,13,m^-2,A,0,200
1094,b1,pchip,13,m^-2,A,0,200
1270,b1,pchip,13,m^-2,A,0,200
1288,b1,pchip,13,m^-2,A,0,200
1348,b1,pchip,13,m^-2,A,0,200
1367,b1,pchip,13,m^-2,A,0,200
1427,b1,pchip,13,m^-2,A,0,200
